Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume   ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                         ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                    ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change ,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
PAYX  ,-2.53      ,+60.75               ,58.98     ,4002549  ,28.17    ,21.74B    ,190            ,-0.23                     ,23.80     ,61.33     ,-0.10,-91.01      ,16.53                  ,-28.06            ,25.56                  ,61.95                  ,IT Services                                   ,NGM/NGS ,PAYCHEX INC              ,Data Processing & Outsourced Services,1.84    ,60.58         ,58.95 ,100     ,2427006      ,2015365     ,164.92                  ,198.60                 ,Yes       ,60.51 ,61.00 ,58.96 ,69.69                 ,1705148       ,1782393    ,234.73                   ,224.56                ,No                ,Information Technology    ,3.00          ,60.58     ,58.58 ,200     ,1720182     ,80.76                     ,232.68                 ,148.15M        ,No                  ,D  ,***      ,A                  ,9.52           ,4.76                  ,52.38           ,14.29                  ,19.05           ,21                ,3.29              ,756.80M   ,2.95B  ,756.80M ,358.84M           ,2.15    ,2.09      ,1.85      ,2.21        ,1.71      ,1.56      ,1.51      ,9.17                        ,25.64   ,218.66            ,-1.60  ,-2.73                  ,-2.21                      ,+1.40                  ,-0.46                   ,+28.27               ,+131.34              ,+15.98               ,+0.89     ,61.05        ,63.03    ,2.03                   ,60.51     ,51.06    ,83.47                   ,4.81                         ,-2.64   ,-0.07,-2.17                  ,-0.05                 ,-1.50                  ,+2.37                    ,+0.26                ,+4.98                ,+42.35            ,12              ,62.10     ,63.03   ,60.51       ,60.51   ,-7.52                ,2.02           ,-1.53    ,-0.12,-0.14                   ,-1.37                    ,-2.42                    ,-0.28                 ,+17.82               ,+102.77              ,+2.85                ,+13.19            ,63.03      ,63.03     ,60.51    ,57.07  ,2.42         ,33.00            ,-0.40         ,1.21              ,--                   ,28.99                    ,18.43           ,--           ,27.36                ,7.36     ,61.50     ,60.77     ,59.24      ,61.37     ,60.16      ,34.79                ,47.03     ,34.09                   ,8.99 ,63.74               ,-0.84                     ,-1.90          ,60.83     ,59.19      ,61.82     ,60.96     ,59.85      ,42.54     ,51.01                ,50.43         ,6.64 ,0.30       ,-1.31          ,-0.82                     ,61.95     ,59.92      ,60.79     ,48.68                ,11.24                   ,8.83    ,60.16                  ,-3.83          ,-0.23                     ,-7754.98  , 
PGEM  ,-2.49      ,+60.73               ,18.58     ,101789   ,17.41    ,1.31B     ,12             ,-0.06                     ,45.96     ,18.91     ,0.45 ,-58.16      ,20.83                  ,18.08             ,30.98                  ,18.68                  ,Building Products                             ,NYSE    ,PLY GEM HOLDINGS INC     ,Building Products                    ,--      ,19.15         ,18.55 ,400     ,159949       ,179756      ,63.64                   ,56.63                  ,No        ,19.05 ,19.05 ,18.60 ,30.81                 ,213273        ,185617     ,47.73                    ,54.84                 ,No                ,Industrials               ,--            ,19.14     ,18.45 ,500     ,214021      ,76.75                     ,47.56                  ,3.08M          ,No                  ,B  ,--       ,--                 ,16.67          ,16.67                 ,66.67           ,--                     ,--              ,6                 ,2.50              ,75.49M    ,1.91B  ,75.49M  ,68.41M            ,1.10    ,1.10      ,0.47      ,1.24        ,-0.46     ,-1.32     ,-0.80     ,21.31                       ,3.95    ,213.02            ,-0.56  ,+0.82                  ,+2.46                      ,+3.21                  ,+9.56                   ,+57.34               ,0.00                 ,+15.69               ,+2.56     ,19.39        ,20.00    ,0.95                   ,17.20     ,12.85    ,79.17                   ,2.61                         ,-2.95   ,-0.09,+2.22                  ,-0.04                 ,+0.61                  ,+20.13                   ,+17.85               ,+14.10               ,-207.65           ,0               ,19.64     ,20.00   ,19.05       ,17.20   ,-5.60                ,0.48           ,-0.48    ,-0.47,-0.01                   ,+0.46                    ,+3.27                    ,+1.67                 ,+46.86               ,0.00                 ,+24.55               ,+5.98             ,20.00      ,20.00     ,18.80    ,15.40  ,0.60         ,90.00            ,-0.13         ,0.75              ,--                   ,17.41                    ,--              ,20362.54     ,15.45                ,0.69     ,19.28     ,17.74     ,16.22      ,18.74     ,16.95      ,57.67                ,56.53     ,21.76                   ,41.84,20.35               ,1.75                      ,2.33           ,17.49     ,15.48      ,19.06     ,17.90     ,16.66      ,55.77     ,59.19                ,3.50          ,61.97,0.51       ,2.44           ,2.89                      ,18.68     ,16.66      ,17.67     ,60.06                ,23.34                   ,70.73   ,17.01                  ,0.94           ,3.00                      ,630.49    , 
NBHC  ,-1.42      ,+59.39               ,31.83     ,137966   ,40.92    ,863.73M   ,15             ,+1.61                     ,45.50     ,32.12     ,-0.22,-47.80      ,2.13                   ,21.56             ,19.56                  ,32.38                  ,Banks                                         ,NYSE    ,NATIONAL BANK HLDGS CORP ,Regional Banks                       ,0.28    ,32.33         ,31.81 ,200     ,128880       ,229176      ,107.05                  ,60.20                  ,No        ,32.29 ,32.29 ,31.86 ,96.05                 ,138957        ,147991     ,99.29                    ,93.23                 ,No                ,Financials                ,0.90          ,32.33     ,31.82 ,400     ,137851      ,140.44                    ,100.08                 ,4.05M          ,Yes                 ,C  ,--       ,--                 ,33.33          ,33.33                 ,33.33           ,--                     ,--              ,3                 ,2.00              ,23.06M    ,200.48M,23.06M  ,26.72M            ,0.79    ,0.79      ,0.14      ,1.10        ,0.22      ,0.14      ,-0.01     ,5.00                        ,14.23   ,167.72            ,-0.50  ,-1.67                  ,-0.16                      ,+3.36                  ,+0.42                   ,+72.73               ,0.00                 ,+56.30               ,+0.65     ,32.35        ,34.10    ,1.81                   ,30.17     ,19.17    ,97.87                   ,1.20                         ,-1.55   ,-0.04,-0.56                  ,+0.05                 ,-0.22                  ,+11.61                   ,+1.59                ,+21.54               ,+4.00             ,0               ,32.35     ,34.10   ,31.11       ,30.17   ,-12.65               ,0.46           ,-0.46    ,-0.12,+0.51                   ,-0.05                    ,-0.66                    ,+0.14                 ,+59.39               ,+75.90               ,+38.45               ,+0.50             ,34.10      ,34.10     ,30.17    ,30.17  ,0.47         ,36.00            ,-0.01         ,1.76              ,--                   ,40.92                    ,1.82            ,--           ,29.48                ,4.31     ,31.96     ,32.36     ,29.59      ,32.21     ,30.47      ,51.14                ,53.86     ,25.10                   ,52.20,33.93               ,-0.66                     ,-0.06          ,32.19     ,26.49      ,32.21     ,31.98     ,29.85      ,50.35     ,55.45                ,13.19         ,58.39,-0.13      ,-0.67          ,0.53                      ,32.38     ,30.78      ,31.73     ,52.66                ,19.25                   ,54.30   ,30.83                  ,-2.21          ,-0.16                     ,413.30    , 
FCF   ,-1.30      ,+54.90               ,12.91     ,163435   ,19.57    ,1.17B     ,14             ,+1.05                     ,35.15     ,13.29     ,-0.28,-72.03      ,19.05                  ,18.19             ,23.78                  ,13.51                  ,Banks                                         ,NYSE    ,FIRST COMMONWLTH FINL CP/,Regional Banks                       ,0.32    ,13.11         ,12.91 ,900     ,378608       ,348946      ,43.17                   ,46.84                  ,No        ,13.08 ,13.08 ,12.92 ,67.00                 ,444887        ,398678     ,36.74                    ,40.99                 ,No                ,Financials                ,2.40          ,13.11     ,12.87 ,700     ,444841      ,41.67                     ,36.74                  ,4.90M          ,Yes                 ,C  ,--       ,B                  ,--             ,--                    ,100.00          ,--                     ,--              ,5                 ,3.00              ,59.59M    ,281.06M,59.59M  ,89.1M             ,0.67    ,0.67      ,0.56      ,0.77        ,0.48      ,0.43      ,0.40      ,5.50                        ,24.42   ,188.13            ,-0.20  ,-1.33                  ,-2.98                      ,+0.58                  ,-5.31                   ,+54.77               ,+138.26              ,+51.33               ,+0.91     ,13.13        ,14.39    ,1.53                   ,12.51     ,8.33     ,80.95                   ,3.39                         ,-1.53   ,-0.03,-1.41                  ,+0.01                 ,-0.51                  ,+4.66                    ,-7.01                ,+11.02               ,+8.11             ,0               ,13.13     ,14.61   ,12.78       ,12.51   ,-4.54                ,0.17           ,-0.17    ,-0.23,+0.14                   ,-0.40                    ,-3.77                    ,-0.74                 ,+52.47               ,+94.03               ,+38.18               ,+0.90             ,14.39      ,14.61     ,12.51    ,12.51  ,0.21         ,16.00            ,-0.04         ,0.84              ,--                   ,19.57                    ,2.12            ,--           ,17.07                ,4.16     ,13.17     ,13.81     ,12.80      ,13.40     ,13.08      ,39.67                ,48.84     ,31.37                   ,27.97,14.40               ,-0.82                     ,-1.27          ,13.83     ,11.55      ,13.35     ,13.56     ,12.85      ,43.89     ,50.08                ,31.11         ,29.98,-0.21      ,-1.21          ,-1.04                     ,13.51     ,13.37      ,13.50     ,45.69                ,16.48                   ,26.22   ,12.62                  ,-1.42          ,-0.93                     ,1115.87   , 
SCG   ,-1.14      ,+49.48               ,65.22     ,1987842  ,15.90    ,9.45B     ,65             ,-0.22                     ,30.51     ,67.18     ,-0.75,-79.01      ,57.14                  ,-21.46            ,15.26                  ,67.88                  ,Multi-Utilities                               ,NYSE    ,SCANA CORP               ,Multi-Utilities                      ,2.45    ,66.14         ,65.22 ,500     ,1272869      ,850888      ,156.17                  ,233.62                 ,Yes       ,65.97 ,65.99 ,65.23 ,75.11                 ,1123377       ,1027711    ,176.95                   ,193.42                ,No                ,Utilities                 ,3.70          ,66.14     ,64.20 ,200     ,1089955     ,160.09                    ,182.38                 ,84.97M         ,No                  ,C  ,****     ,A                  ,41.67          ,--                    ,33.33           ,16.67                  ,8.33            ,12                ,2.50              ,595.00M   ,4.23B  ,595.00M ,142.92M           ,4.16    ,4.16      ,5.22      ,4.25        ,3.79      ,3.39      ,3.15      ,5.58                        ,14.08   ,715.23            ,-0.92  ,-2.96                  ,-2.57                      ,-4.43                  ,-4.41                   ,+29.84               ,+82.47               ,+1.61                ,+0.23     ,66.76        ,70.94    ,10.43                  ,65.93     ,65.08    ,42.86                   ,3.13                         ,-1.39   ,-0.17,-8.12                  ,-0.04                 ,-2.00                  ,-6.28                    ,-8.93                ,-0.89                ,+10.66            ,1               ,68.84     ,74.06   ,65.93       ,65.93   ,0.88                 ,0.77           ,-0.75    ,-0.26,-0.14                   ,-1.74                    ,-2.94                    ,-3.05                 ,+0.45                ,+57.19               ,-0.27                ,+3.32             ,70.94      ,76.41     ,65.93    ,65.08  ,1.79         ,13.00            ,-1.02         ,0.68              ,--                   ,15.90                    ,1.72            ,116.17       ,15.56                ,2.24     ,67.04     ,68.54     ,70.29      ,67.46     ,69.58      ,35.79                ,43.19     ,29.65                   ,20.99,70.64               ,-3.20                     ,-8.06          ,69.13     ,71.31      ,67.26     ,68.60     ,69.75      ,40.37     ,44.44                ,36.59         ,12.57,-0.54      ,-3.48          ,-7.47                     ,67.88     ,70.25      ,68.87     ,42.37                ,13.76                   ,10.77   ,65.13                  ,-3.56          ,-1.99                     ,-3759.97  , 
PSA   ,-1.53      ,+46.17               ,218.17    ,347714   ,32.62    ,38.55B    ,51             ,+0.07                     ,37.43     ,222.48    ,-0.29,-79.40      ,11.08                  ,-0.04             ,13.45                  ,223.11                 ,Equity Real Estate Investment Trusts (REITs)  ,NYSE    ,PUBLIC STORAGE           ,Specialized REITs                    ,8.00    ,222.16        ,218.08,300     ,714846       ,844334      ,48.64                   ,41.18                  ,Yes       ,221.55,221.86,218.17,81.65                 ,772837        ,779949     ,44.99                    ,44.58                 ,No                ,Real Estate               ,3.60          ,222.16    ,217.71,300     ,771996      ,45.74                     ,45.04                  ,159.89M        ,No                  ,D  ,***      ,B+                 ,5.26           ,5.26                  ,78.95           ,--                     ,10.53           ,19                ,3.05              ,1.46B     ,--     ,1.46B   ,173.51M           ,6.81    ,6.81      ,6.07      ,7.50        ,5.25      ,--        ,--        ,5.34                        ,55.54   ,475.87            ,-3.99  ,-9.87                  ,-0.43                      ,+4.77                  ,+0.25                   ,+19.30               ,+91.20               ,-8.10                ,+0.52     ,222.33       ,230.68   ,55.74                  ,215.63    ,200.65   ,88.92                   ,1.72                         ,-1.80   ,-0.61,-6.50                  ,-0.03                 ,-1.88                  ,+2.19                    ,+0.32                ,+9.68                ,+28.75            ,3               ,227.74    ,231.49  ,218.86      ,215.63  ,-17.06               ,3.69           ,-3.38    ,-0.27,+0.16                   ,-0.95                    ,-0.84                    ,+0.56                 ,-13.53               ,+68.45               ,+3.35                ,+14.67            ,230.68     ,277.60    ,218.86   ,212.50 ,4.15         ,47.00            ,-0.46         ,1.40              ,--                   ,32.62                    ,7.97            ,4.12         ,29.62                ,--       ,222.67    ,221.34    ,217.17     ,222.62    ,221.35     ,47.02                ,48.34     ,22.81                   ,20.60,229.23              ,-5.30                     ,-5.38          ,221.55    ,224.15     ,221.93    ,221.75    ,221.84     ,47.00     ,50.41                ,20.35         ,39.38,0.23       ,3.13           ,1.76                      ,223.11    ,218.31     ,221.44    ,50.55                ,15.09                   ,50.87   ,216.99                 ,-11.21         ,7.17                      ,-4.33     , 
LTXB  ,-1.24      ,+45.88               ,39.06     ,201272   ,18.97    ,1.90B     ,13             ,+1.65                     ,37.26     ,40.20     ,-0.88,-66.11      ,25.83                  ,14.07             ,20.20                  ,40.91                  ,Banks                                         ,NASDAQ  ,LEGACY TEX FINANCIAL GRP ,Regional Banks                       ,0.60    ,39.65         ,39.06 ,200     ,185505       ,254460      ,108.50                  ,79.10                  ,No        ,39.55 ,39.95 ,39.11 ,87.41                 ,194096        ,219645     ,103.70                   ,91.64                 ,No                ,Financials                ,1.50          ,39.65     ,38.75 ,100     ,196950      ,99.31                     ,102.19                 ,7.19M          ,Yes                 ,C  ,--       ,B+                 ,50.00          ,25.00                 ,25.00           ,--                     ,--              ,8                 ,1.75              ,97.82M    ,369.28M,97.82M  ,47.89M            ,2.09    ,2.09      ,1.53      ,2.40        ,0.81      ,0.83      ,0.98      ,12.00                       ,31.83   ,348.02            ,-0.59  ,-4.41                  ,-3.07                      ,+0.79                  ,-5.09                   ,+66.43               ,+177.92              ,+60.33               ,+1.06     ,39.70        ,44.94    ,4.99                   ,37.24     ,17.83    ,74.17                   ,3.63                         ,-1.49   ,-0.10,-4.42                  ,+0.02                 ,-1.68                  ,+2.02                    ,-7.58                ,+8.89                ,+11.58            ,13              ,39.82     ,44.94   ,38.27       ,37.24   ,-20.92               ,0.89           ,-0.49    ,-0.25,+0.64                   ,-1.26                    ,-4.07                    ,-2.13                 ,+105.53              ,+106.72              ,+41.58               ,+1.22             ,44.94      ,44.94     ,37.24    ,37.24  ,1.20         ,14.00            ,-0.31         ,0.82              ,--                   ,18.97                    ,2.61            ,--           ,16.55                ,5.14     ,39.88     ,41.56     ,39.66      ,40.54     ,39.82      ,41.19                ,48.64     ,27.42                   ,33.89,43.97               ,-2.94                     ,-4.00          ,41.73     ,35.48      ,40.48     ,41.10     ,39.10      ,44.58     ,49.63                ,21.70         ,33.92,-0.62      ,-2.26          ,-3.39                     ,40.91     ,40.99      ,40.97     ,46.06                ,17.64                   ,28.62   ,37.84                  ,-5.13          ,-1.55                     ,419.66    , 
CLS   ,-3.13      ,+42.49               ,14.24     ,273617   ,15.35    ,1.81B     ,45             ,+1.90                     ,59.31     ,14.02     ,0.23 ,-36.51      ,11.54                  ,9.72              ,29.56                  ,13.81                  ,Electronic Equipment Instruments & Components ,NYSE    ,CELESTICA INC            ,Electronic Manufacturering Services  ,--      ,14.58         ,14.24 ,600     ,361607       ,318351      ,75.67                   ,85.95                  ,No        ,14.70 ,14.70 ,14.25 ,73.98                 ,306304        ,410305     ,89.33                    ,66.69                 ,No                ,Information Technology    ,--            ,14.58     ,14.18 ,700     ,306058      ,77.98                     ,89.40                  ,5.16M          ,No                  ,NC ,***      ,B-                 ,36.36          ,--                    ,54.55           ,--                     ,9.09            ,11                ,2.45              ,136.30M   ,6.02B  ,136.30M ,124.1M            ,0.95    ,0.95      ,0.42      ,1.29        ,0.60      ,0.64      ,0.56      ,10.89                       ,2.27    ,261.59            ,-0.34  ,+0.84                  ,+5.55                      ,+2.24                  ,+9.55                   ,+24.96               ,+45.82               ,+24.23               ,+0.93     ,14.60        ,14.60    ,-0.10                  ,13.22     ,8.83     ,88.46                   ,-2.15                        ,-2.33   ,+0.12,+2.38                  ,+0.01                 ,+0.83                  ,+18.14                   ,+23.04               ,+8.98                ,+11.70            ,0               ,14.60     ,14.60   ,14.21       ,13.17   ,-5.35                ,0.46           ,-0.46    ,+0.82,+0.27                   ,+0.77                    ,+6.02                    ,+1.27                 ,+33.09               ,+77.23               ,+24.11               ,+5.02             ,14.60      ,14.60     ,13.69    ,11.60  ,0.52         ,92.00            ,-0.06         ,0.66              ,--                   ,15.35                    ,1.73            ,15.23        ,11.31                ,0.30     ,14.10     ,13.55     ,12.55      ,13.93     ,12.91      ,73.79                ,58.85     ,15.64                   ,63.49,14.51               ,1.35                      ,2.39           ,13.32     ,11.70      ,13.93     ,13.51     ,12.72      ,59.21     ,61.60                ,33.12         ,79.83,0.18       ,0.36           ,2.64                      ,13.81     ,12.83      ,13.37     ,63.74                ,31.12                   ,84.91   ,13.12                  ,0.54           ,0.92                      ,399.89    , 
NWBI  ,-1.25      ,+38.42               ,16.55     ,163473   ,34.24    ,1.71B     ,22             ,+0.68                     ,32.47     ,17.05     ,-0.30,-78.06      ,--                     ,-1.21             ,29.94                  ,17.30                  ,Thrifts & Mortgage Finance                    ,NASDAQ  ,NORTHWEST BANCSHARES INC ,Thrifts & Mortgage Finance           ,0.64    ,16.78         ,16.55 ,1400    ,634351       ,575535      ,25.77                   ,28.40                  ,No        ,16.76 ,16.76 ,16.56 ,68.87                 ,508344        ,549196     ,32.16                    ,29.77                 ,No                ,Financials                ,3.80          ,16.78     ,16.55 ,900     ,513252      ,30.19                     ,31.85                  ,10.56M         ,Yes                 ,B  ,--       ,B+                 ,--             ,--                    ,100.00          ,--                     ,--              ,4                 ,3.00              ,49.67M    ,430.99M,49.67M  ,101.9M            ,0.49    ,0.49      ,0.64      ,0.93        ,0.67      ,0.73      ,0.67      ,15.00                       ,13.10   ,164.42            ,-0.23  ,-1.98                  ,-2.98                      ,-0.40                  ,-4.46                   ,+52.96               ,+74.47               ,+26.10               ,+0.65     ,16.80        ,18.61    ,2.34                   ,16.21     ,13.09    ,100.00                  ,3.37                         ,-1.37   ,-0.02,-1.66                  ,0.00                  ,-0.69                  ,-2.30                    ,-6.06                ,+0.77                ,+4.26             ,0               ,16.91     ,18.63   ,16.52       ,16.21   ,-3.46                ,0.21           ,-0.21    ,-0.12,+0.11                   ,-0.52                    ,-3.96                    ,-0.78                 ,+29.61               ,+71.22               ,+19.12               ,+0.53             ,18.61      ,19.10     ,16.21    ,16.21  ,0.21         ,16.00            ,0.00          ,1.47              ,--                   ,34.24                    ,2.06            ,--           ,18.09                ,3.97     ,16.94     ,17.46     ,17.34      ,17.16     ,17.26      ,37.00                ,45.47     ,33.36                   ,21.94,18.30               ,-1.36                     ,-1.48          ,17.55     ,16.44      ,17.11     ,17.42     ,17.12      ,41.13     ,46.81                ,35.10         ,26.63,-0.21      ,-0.52          ,-1.31                     ,17.30     ,17.69      ,17.42     ,43.07                ,16.03                   ,22.00   ,16.29                  ,-2.00          ,-0.38                     ,-85.49    , 
ROG   ,-1.69      ,+33.46               ,85.53     ,105957   ,32.93    ,1.58B     ,15             ,+3.01                     ,57.96     ,84.02     ,0.80 ,-30.70      ,32.57                  ,27.80             ,21.39                  ,83.49                  ,Electronic Equipment Instruments & Components ,NYSE    ,ROGERS CORP              ,Electronic Components                ,--      ,87.26         ,85.45 ,100     ,75480        ,126033      ,140.38                  ,84.07                  ,No        ,87.00 ,87.00 ,85.66 ,95.92                 ,95681         ,106499     ,110.74                   ,99.49                 ,No                ,Information Technology    ,--            ,87.26     ,84.82 ,200     ,96677       ,81.62                     ,109.60                 ,6.34M          ,Yes                 ,B  ,--       ,B                  ,40.00          ,20.00                 ,40.00           ,--                     ,--              ,5                 ,2.00              ,48.28M    ,656.31M,48.28M  ,18.09M            ,2.65    ,2.65      ,2.48      ,4.43        ,2.86      ,2.16      ,4.04      ,16.00                       ,7.36    ,211.71            ,-1.73  ,+1.73                  ,+4.51                      ,+13.93                 ,+7.00                   ,+0.41                ,+120.03              ,+24.13               ,+0.94     ,87.51        ,87.51    ,3.45                   ,81.06     ,51.98    ,67.43                   ,-2.29                        ,-1.98   ,-0.26,+7.49                  ,+0.03                 ,+3.79                  ,+19.00                   ,+13.60               ,+11.02               ,+7.91             ,0               ,87.51     ,90.45   ,83.40       ,81.06   ,-32.84               ,1.47           ,-1.47    ,-0.30,+2.55                   ,+3.77                    ,+4.53                    ,+5.71                 ,+40.42               ,+74.79               ,+47.58               ,+4.86             ,87.51      ,90.45     ,81.47    ,75.93  ,2.18         ,76.00            ,-0.71         ,1.42              ,--                   ,32.93                    ,5.42            ,37.89        ,19.71                ,2.40     ,84.22     ,82.13     ,74.85      ,83.75     ,77.77      ,67.65                ,57.03     ,16.16                   ,69.30,86.17               ,4.75                      ,8.72           ,81.61     ,69.24      ,83.57     ,81.79     ,76.34      ,56.69     ,58.85                ,26.46         ,79.04,0.61       ,5.58           ,10.14                     ,83.49     ,78.54      ,80.99     ,59.69                ,27.78                   ,70.77   ,80.82                  ,-0.23          ,8.56                      ,331.80    , 
FLT   ,-2.38      ,+33.43               ,153.50    ,2488998  ,33.16    ,14.47B    ,84             ,+0.63                     ,31.64     ,158.73    ,-1.31,-73.83      ,51.36                  ,3.55              ,21.21                  ,160.07                 ,IT Services                                   ,NYSE    ,FLEETCOR TECHNOLOGIES INC,Data Processing & Outsourced Services,--      ,157.50        ,153.46,100     ,867559       ,949739      ,286.90                  ,262.07                 ,No        ,157.24,157.24,153.53,92.30                 ,898394        ,924508     ,277.05                   ,269.22                ,No                ,Information Technology    ,--            ,157.50    ,149.54,600     ,925626      ,236.94                    ,268.90                 ,136.52M        ,No                  ,D  ,****     ,--                 ,50.00          ,37.50                 ,12.50           ,--                     ,--              ,16                ,1.63              ,452.38M   ,1.83B  ,452.38M ,91.89M            ,4.75    ,4.75      ,3.85      ,8.24        ,4.24      ,3.36      ,2.52      ,15.73                       ,24.70   ,257.96            ,-4.00  ,-17.50                 ,-1.60                      ,-0.45                  ,+0.28                   ,+3.58                ,+298.12              ,+14.18               ,+1.26     ,158.00       ,171.77   ,19.18                  ,152.75    ,133.64   ,48.64                   ,3.63                         ,-2.54   ,-0.26,+9.84                  ,-0.03                 ,-3.98                  ,-0.29                    ,+11.29               ,+13.83               ,+15.30            ,0               ,159.96    ,171.77  ,155.72      ,152.75  ,-15.90               ,3.75           ,-3.74    ,-0.17,+0.98                   ,-2.57                    ,-2.46                    ,+0.45                 ,+7.57                ,+106.94              ,+3.53                ,+5.17             ,171.77     ,176.42    ,152.75   ,142.62 ,7.70         ,76.00            ,-3.96         ,1.43              ,--                   ,33.16                    ,--              ,81.77        ,19.11                ,7.90     ,158.38    ,158.77    ,156.45     ,159.28    ,157.27     ,41.19                ,47.65     ,40.06                   ,26.17,165.86              ,-12.50                    ,11.98          ,157.00    ,157.03     ,159.07    ,158.60    ,156.93     ,44.99     ,50.09                ,45.33         ,32.09,-0.35      ,6.01           ,15.37                     ,160.07    ,153.34     ,158.22    ,48.99                ,15.07                   ,26.27   ,154.27                 ,-11.26         ,9.54                      ,474.00    , 
