Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume     ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                ,Exchange,Description              ,Sub-Industry                  ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow , 
EWBC  ,-6.44      ,+57.22               ,50.61     ,951523     ,18.09    ,7.75B     ,176            ,+0.07                     ,24.05     ,54.06     ,0.10 ,-95.50      ,7.22                   ,-11.18            ,23.80                  ,54.53                  ,Banks                                   ,NGM/NGS ,EAST WEST BANCORP INC    ,Regional Banks                ,0.80    ,53.73         ,50.60 ,500     ,970825       ,836072      ,98.00                   ,113.80                 ,No        ,54.09 ,54.46 ,50.61 ,89.39                 ,775342        ,731553     ,122.71                   ,130.06                ,Yes               ,Financials            ,1.50          ,53.73     ,50.31 ,100     ,745930      ,124.71                    ,127.55                 ,52.99M         ,No                  ,A  ,****     ,A-                 ,41.67          ,25.00                 ,25.00           ,8.33                   ,--              ,12                ,2.00              ,431.68M   ,1.24B  ,431.68M ,144.17M           ,2.97    ,2.97      ,2.66      ,3.27        ,2.41      ,2.09      ,1.89      ,10.50                       ,39.08   ,384.49            ,-3.12 ,-4.40                  ,-1.46                      ,+6.94                  ,+1.83                   ,+39.03               ,+155.04              ,+42.28               ,+1.31     ,54.59        ,56.97    ,2.51                   ,53.29     ,30.80    ,92.78                   ,7.91                         ,-5.82   ,+0.36,-0.98                  ,-0.08                 ,-0.92                  ,+14.83                   ,+6.11                ,+13.47               ,+13.18            ,1               ,55.60     ,56.97   ,53.73       ,53.19   ,-19.51               ,3.86           ,-3.48    ,+0.67,+0.04                   ,-0.80                    ,-1.68                    ,+0.96                 ,+73.10               ,+134.47              ,+47.02               ,+1.29             ,56.97      ,56.97     ,53.73    ,48.83  ,4.16         ,76.00            ,-0.30         ,0.77              ,--                   ,18.09                    ,2.62            ,--           ,16.43                ,6.26     ,54.36     ,52.87     ,47.98      ,54.05     ,49.78      ,41.66                ,51.25     ,31.49                   ,4.50 ,56.65               ,-0.08                     ,-0.34          ,52.57     ,42.90      ,54.61     ,52.77     ,48.72      ,45.71     ,56.90                ,32.90         ,11.83,0.56       ,1.28           ,2.75                      ,54.53     ,49.87      ,52.18     ,54.34                ,15.90                   ,22.92   ,52.40                  ,-3.84          ,4.18                      ,-1280.65   , 
FFIN  ,-6.38      ,+49.57               ,40.35     ,246844     ,27.03    ,2.84B     ,53             ,+1.25                     ,28.37     ,42.68     ,-0.39,-95.50      ,8.20                   ,-12.80            ,15.73                  ,43.34                  ,Banks                                   ,NGM/NGS ,FIRST FINL BANKSHARES INC,Regional Banks                ,0.72    ,42.90         ,40.35 ,500     ,377746       ,236689      ,65.35                   ,104.29                 ,No        ,43.10 ,43.15 ,40.40 ,50.37                 ,267634        ,251341     ,92.23                    ,98.21                 ,No                ,Financials            ,1.70          ,42.90     ,40.10 ,300     ,260729      ,122.57                    ,94.67                  ,16.22M         ,Yes                 ,D  ,--       ,A                  ,--             ,--                    ,75.00           ,25.00                  ,--              ,4                 ,3.25              ,104.77M   ,317.42M,104.77M ,66.13M            ,1.59    ,1.59      ,1.54      ,1.67        ,1.39      ,1.24      ,1.18      ,11.00                       ,34.72   ,232.12            ,-2.55 ,-4.75                  ,-1.01                      ,+1.56                  ,-0.80                   ,+61.74               ,+169.18              ,+33.22               ,+1.33     ,43.35        ,45.70    ,3.55                   ,41.49     ,27.67    ,91.80                   ,6.30                         ,-5.94   ,+0.20,-5.75                  ,-0.05                 ,-0.64                  ,+3.78                    ,-4.69                ,+2.62                ,+12.75            ,1               ,43.84     ,46.45   ,42.65       ,41.49   ,-12.43               ,2.80           ,-2.75    ,+0.47,+0.53                   ,-0.44                    ,-1.48                    ,-0.35                 ,+51.56               ,+94.95               ,+21.24               ,+1.56             ,45.70      ,46.70     ,41.49    ,41.30  ,3.05         ,21.00            ,-0.25         ,1.15              ,--                   ,27.03                    ,4.05            ,--           ,25.77                ,8.94     ,42.30     ,43.04     ,41.89      ,42.83     ,42.08      ,47.69                ,46.57     ,31.02                   ,4.50 ,45.85               ,-0.85                     ,-4.80          ,43.41     ,38.93      ,42.89     ,43.02     ,41.56      ,41.80     ,51.61                ,31.56         ,27.00,-0.19      ,-1.95          ,-2.70                     ,43.34     ,42.98      ,42.91     ,49.57                ,16.14                   ,32.25   ,40.82                  ,-3.85          ,0.40                      ,-495.09    , 
SXC   ,-6.36      ,-56.23               ,8.39      ,874022     ,40.59    ,573.57M   ,72             ,-2.17                     ,37.91     ,9.12      ,-0.28,-89.73      ,18.57                  ,-18.26            ,23.15                  ,9.30                   ,Metals & Mining                         ,NYSE    ,SUNCOKE ENERGY INC       ,Steel                         ,--      ,8.93          ,8.38  ,600     ,2007936      ,900115      ,43.53                   ,97.10                  ,No        ,8.96  ,8.96  ,8.39  ,79.93                 ,1145963       ,939218     ,76.27                    ,93.06                 ,No                ,Materials             ,--            ,8.93      ,8.26  ,1100    ,1103574     ,128.35                    ,79.20                  ,18.53M         ,Yes                 ,B  ,--       ,--                 ,50.00          ,--                    ,50.00           ,--                     ,--              ,2                 ,2.00              ,59.50M    ,1.22B  ,59.50M  ,64.23M            ,0.22    ,0.22      ,-0.34     ,0.17        ,-1.83     ,0.36      ,1.40      ,8.00                        ,1.18    ,1041.99           ,-0.54 ,-1.55                  ,-3.99                      ,-0.9838                ,-10.20                  ,-42.25               ,-31.45               ,+61.16               ,+1.27     ,9.00         ,10.40    ,4.18                   ,8.16      ,5.14     ,81.43                   ,9.01                         ,-6.05   ,+0.03,-3.02                  ,-0.06                 ,-0.5082                ,-9.92                    ,-21.25               ,-14.62               ,+19.80            ,0               ,10.40     ,11.88   ,8.83        ,8.16    ,-3.12                ,0.57           ,-0.57    ,+0.34,-0.198                  ,-0.371                   ,-5.38                    ,-1.014                ,+40.44               ,-42.05               ,+49.54               ,+2.72             ,10.40      ,13.14     ,8.33     ,8.16   ,0.70         ,3.00             ,-0.13         ,1.73              ,--                   ,40.59                    ,10.40           ,132.71       ,52.53                ,0.47     ,8.86      ,9.79      ,10.24      ,9.22      ,9.75       ,44.35                ,44.77     ,31.32                   ,10.27,10.50               ,-1.06                     ,-3.51          ,10.08     ,8.83       ,9.15      ,9.70      ,9.64       ,41.56     ,46.66                ,16.31         ,26.79,-0.27      ,-2.04          ,-2.97                     ,9.30      ,10.66      ,9.78      ,44.38                ,22.54                   ,48.16   ,8.10                   ,-1.63          ,-1.37                     ,-3059.72   , 
TCBI  ,-6.36      ,+35.02               ,79.50     ,536906     ,27.15    ,4.19B     ,86             ,-0.33                     ,24.90     ,86.13     ,-0.44,-95.32      ,10.74                  ,-10.10            ,20.04                  ,87.84                  ,Banks                                   ,NGM/NGS ,TEXAS CAPITAL BANCSHARES ,Regional Banks                ,--      ,84.45         ,79.50 ,200     ,735622       ,484845      ,72.97                   ,110.72                 ,No        ,84.95 ,84.95 ,79.60 ,99.62                 ,536187        ,482000     ,100.12                   ,111.37                ,No                ,Financials            ,--            ,84.45     ,78.90 ,200     ,521426      ,133.91                    ,102.95                 ,63.43M         ,Yes                 ,C  ,--       ,B                  ,20.00          ,13.33                 ,66.67           ,--                     ,--              ,15                ,2.47              ,155.12M   ,764.19M,155.12M ,49.56M            ,3.11    ,3.11      ,2.91      ,4.06        ,2.88      ,2.72      ,--        ,10.00                       ,24.87   ,432.45            ,-4.90 ,-12.65                 ,-3.85                      ,+11.99                 ,+0.13                   ,+76.26               ,+146.74              ,+73.99               ,+1.41     ,86.45        ,93.35    ,8.40                   ,84.15     ,34.54    ,89.26                   ,9.75                         ,-5.80   ,+0.50,-0.45                  ,-0.07                 ,-3.77                  ,+16.55                   ,+7.72                ,+22.54               ,+9.31             ,0               ,87.75     ,93.35   ,84.40       ,84.15   ,-44.36               ,5.40           ,-5.40    ,+0.59,-0.28                   ,-3.39                    ,-4.27                    ,+0.11                 ,+125.32              ,+105.12              ,+69.74               ,+0.76             ,93.35      ,93.35     ,84.15    ,75.80  ,6.05         ,81.00            ,-0.65         ,1.16              ,--                   ,27.15                    ,2.28            ,--           ,20.82                ,5.48     ,85.85     ,84.70     ,74.68      ,86.34     ,78.18      ,36.99                ,51.08     ,32.46                   ,4.68 ,93.15               ,-3.45                     ,0.10           ,83.73     ,64.63      ,87.31     ,84.20     ,75.94      ,45.09     ,55.67                ,32.63         ,12.79,0.61       ,2.10           ,3.25                      ,87.84     ,78.31      ,83.04     ,51.76                ,16.49                   ,20.15   ,82.52                  ,-8.75          ,6.50                      ,-810.67    , 
CBU   ,-6.23      ,+66.49               ,54.02     ,350535     ,24.63    ,2.55B     ,105            ,+0.73                     ,23.24     ,57.47     ,-0.87,-96.19      ,6.99                   ,-10.84            ,18.37                  ,58.33                  ,Banks                                   ,NYSE    ,COMMUNITY BANK SYSTEM INC,Regional Banks                ,1.28    ,57.15         ,54.00 ,400     ,364910       ,228360      ,96.06                   ,153.50                 ,No        ,57.61 ,57.61 ,54.04 ,69.44                 ,255766        ,315109     ,137.05                   ,111.24                ,No                ,Financials            ,2.20          ,57.15     ,53.75 ,200     ,250827      ,207.50                    ,139.75                 ,21.03M         ,Yes                 ,D  ,--       ,A-                 ,--             ,--                    ,100.00          ,--                     ,--              ,5                 ,3.00              ,103.81M   ,439.21M,103.81M ,44.54M            ,2.32    ,2.32      ,2.19      ,2.48        ,2.22      ,1.94      ,1.93      ,15.00                       ,24.73   ,183.26            ,-3.13 ,-6.69                  ,-2.02                      ,+2.19                  ,-3.34                   ,+71.15               ,+140.76              ,+46.92               ,+1.06     ,57.70        ,61.25    ,5.43                   ,56.12     ,36.61    ,93.01                   ,6.71                         ,-5.48   ,+0.46,-8.25                  ,-0.06                 ,-1.65                  ,+3.99                    ,-6.99                ,+5.33                ,+8.88             ,0               ,58.17     ,63.04   ,57.03       ,56.12   ,-17.14               ,3.59           ,-3.59    ,+0.80,+0.42                   ,-1.18                    ,-2.81                    ,-1.97                 ,+53.42               ,+121.05              ,+26.73               ,+1.21             ,61.25      ,63.04     ,56.12    ,56.12  ,3.86         ,19.00            ,-0.27         ,1.05              ,--                   ,24.63                    ,3.55            ,--           ,23.08                ,5.80     ,56.98     ,58.86     ,55.80      ,57.80     ,56.56      ,39.05                ,45.96     ,35.10                   ,3.81 ,61.75               ,-2.90                     ,-7.42          ,59.30     ,51.07      ,57.65     ,58.28     ,55.67      ,39.66     ,50.84                ,45.11         ,20.63,-0.57      ,-4.53          ,-4.42                     ,58.33     ,57.44      ,58.07     ,46.85                ,13.28                   ,24.88   ,54.91                  ,-6.67          ,-0.76                     ,-407.03    , 
HOMB  ,-6.20      ,+70.44               ,26.49     ,587999     ,22.29    ,4.03B     ,111            ,+0.53                     ,29.30     ,28.04     ,0.01 ,-92.20      ,13.37                  ,-1.33             ,27.91                  ,28.31                  ,Banks                                   ,NASDAQ  ,HOME BANCSHARES INC      ,Regional Banks                ,0.36    ,28.08         ,26.47 ,500     ,642450       ,609170      ,91.52                   ,96.52                  ,No        ,28.24 ,28.24 ,26.50 ,63.34                 ,467956        ,482266     ,125.65                   ,121.92                ,No                ,Financials            ,1.30          ,28.08     ,26.22 ,600     ,453580      ,179.42                    ,129.64                 ,18.18M         ,Yes                 ,D  ,--       ,A-                 ,16.67          ,--                    ,83.33           ,--                     ,--              ,6                 ,2.67              ,177.15M   ,523.59M,177.15M ,143.43M           ,1.26    ,1.26      ,1.01      ,1.39        ,0.85      ,0.57      ,0.56      ,-34.00                      ,37.34   ,315.64            ,-1.59 ,-2.36                  ,-0.82                      ,+2.77                  ,+1.80                   ,+70.53               ,+362.70              ,+29.48               ,+1.13     ,28.46        ,29.68    ,1.45                   ,27.47     ,18.32    ,86.63                   ,6.89                         ,-5.66   ,+0.16,-1.54                  ,-0.06                 ,-0.29                  ,+10.94                   ,+1.46                ,+9.14                ,+14.02            ,0               ,28.59     ,29.68   ,28.02       ,27.47   ,-7.90                ,1.75           ,-1.75    ,+0.57,+0.15                   ,-0.23                    ,-1.02                    ,+0.50                 ,+43.55               ,+225.58              ,+21.09               ,+1.86             ,29.68      ,29.69     ,27.62    ,25.73  ,2.02         ,50.00            ,-0.27         ,0.95              ,--                   ,22.29                    ,4.24            ,--           ,20.23                ,7.69     ,28.03     ,27.55     ,25.66      ,28.04     ,26.52      ,47.38                ,49.84     ,30.43                   ,7.80 ,29.40               ,0.07                      ,-1.61          ,27.60     ,23.94      ,28.31     ,27.61     ,26.11      ,45.55     ,54.87                ,19.49         ,26.28,0.20       ,0.43           ,0.19                      ,28.31     ,26.67      ,27.41     ,53.32                ,20.50                   ,35.51   ,27.22                  ,-1.74          ,1.89                      ,-92.23     , 
WBS   ,-6.08      ,+86.18               ,50.50     ,743404     ,24.63    ,4.90B     ,130            ,+0.09                     ,25.97     ,53.91     ,-0.41,-95.04      ,9.17                   ,-31.48            ,18.38                  ,54.73                  ,Banks                                   ,NYSE    ,WEBSTER FINANCIAL CORP   ,Regional Banks                ,1.00    ,53.20         ,50.47 ,100     ,737160       ,733699      ,100.85                  ,101.32                 ,No        ,53.77 ,53.77 ,50.52 ,98.81                 ,634217        ,662591     ,117.22                   ,112.20                ,Yes               ,Financials            ,1.90          ,53.20     ,50.17 ,100     ,622537      ,163.12                    ,119.42                 ,39.74M         ,No                  ,C  ,***      ,B                  ,--             ,18.18                 ,63.64           ,9.09                   ,9.09            ,11                ,3.09              ,207.13M   ,1.09B  ,207.13M ,92.02M            ,2.16    ,2.16      ,2.13      ,2.40        ,2.08      ,1.86      ,1.86      ,8.00                        ,22.35   ,292.50            ,-2.70 ,-5.82                  ,-2.79                      ,+5.00                  ,-1.51                   ,+55.65               ,+161.22              ,+42.81               ,+1.28     ,53.94        ,57.50    ,3.73                   ,53.01     ,31.29    ,90.83                   ,7.87                         ,-5.08   ,+0.57,-3.91                  ,-0.07                 ,-1.87                  ,+10.36                   ,-1.52                ,+11.25               ,+8.82             ,0               ,55.08     ,57.50   ,53.13       ,53.01   ,-18.88               ,3.27           ,-3.27    ,+1.07,+0.05                   ,-1.53                    ,-3.40                    ,-0.82                 ,+52.63               ,+144.16              ,+43.77               ,+0.82             ,57.50      ,57.50     ,53.13    ,50.85  ,3.60         ,37.00            ,-0.33         ,1.05              ,--                   ,24.63                    ,2.67            ,--           ,22.17                ,4.51     ,53.73     ,53.91     ,49.34      ,54.07     ,50.99      ,38.71                ,49.16     ,29.49                   ,4.96 ,57.47               ,-2.68                     ,-3.81          ,54.01     ,44.23      ,54.48     ,53.57     ,49.95      ,43.47     ,53.56                ,35.92         ,10.64,0.05       ,-1.32          ,-1.73                     ,54.73     ,51.57      ,53.12     ,49.83                ,13.91                   ,17.40   ,51.99                  ,-5.53          ,0.86                      ,-3030.40   , 
ABCB  ,-6.00      ,+103.56              ,44.65     ,254072     ,22.76    ,1.75B     ,53             ,+1.11                     ,31.59     ,46.78     ,-0.04,-68.37      ,12.12                  ,19.57             ,23.43                  ,47.24                  ,Banks                                   ,NGM/NGS ,AMERIS BANCORP           ,Regional Banks                ,0.40    ,47.35         ,44.55 ,400     ,419696       ,216775      ,60.54                   ,117.21                 ,No        ,47.50 ,47.55 ,44.65 ,79.22                 ,344844        ,236496     ,73.68                    ,107.43                ,No                ,Financials            ,0.80          ,47.35     ,44.25 ,400     ,328654      ,140.52                    ,77.31                  ,19.86M         ,Yes                 ,D  ,--       ,B-                 ,20.00          ,--                    ,80.00           ,--                     ,--              ,5                 ,2.60              ,72.10M    ,344.87M,72.10M  ,36.87M            ,2.08    ,2.08      ,1.27      ,2.62        ,1.46      ,0.75      ,0.46      ,8.00                        ,22.46   ,247.37            ,-2.70 ,-3.45                  ,+0.23                      ,+5.27                  ,+3.17                   ,+85.02               ,+279.38              ,+52.79               ,+1.39     ,47.95        ,49.50    ,1.95                   ,43.10     ,27.28    ,87.88                   ,4.58                         ,-5.70   ,+0.15,+0.50                  ,-0.04                 ,-0.22                  ,+12.51                   ,+8.60                ,+7.93                ,+12.42            ,1               ,47.95     ,49.50   ,46.85       ,43.10   ,-16.97               ,2.90           ,-2.85    ,+0.32,+0.52                   ,+0.11                    ,-0.45                    ,+1.45                 ,+65.16               ,+236.65              ,+39.42               ,+1.16             ,49.50      ,49.50     ,45.25    ,41.60  ,3.30         ,60.00            ,-0.40         ,0.97              ,--                   ,22.76                    ,3.26            ,--           ,18.07                ,5.06     ,46.50     ,46.01     ,42.84      ,46.81     ,43.93      ,53.97                ,51.30     ,35.09                   ,31.63,49.65               ,-1.40                     ,0.70           ,45.72     ,38.71      ,46.70     ,46.06     ,43.08      ,46.78     ,57.03                ,40.16         ,63.39,0.17       ,1.45           ,3.30                      ,47.24     ,44.29      ,45.66     ,55.63                ,14.98                   ,71.50   ,44.83                  ,-4.30          ,4.15                      ,967.57     , 
AEL   ,-5.99      ,+9.17                ,23.96     ,677654     ,26.04    ,2.23B     ,96             ,-0.04                     ,22.37     ,25.71     ,-0.15,-96.64      ,8.13                   ,-48.53            ,19.46                  ,26.29                  ,Insurance                               ,NYSE    ,AMERICAN EQTY INVT LIFE H,Life & Health Insurance       ,0.24    ,25.26         ,23.96 ,100     ,623275       ,621517      ,108.72                  ,109.03                 ,No        ,25.48 ,25.48 ,23.97 ,96.54                 ,478195        ,547458     ,141.71                   ,123.78                ,No                ,Financials            ,1.00          ,25.26     ,23.82 ,400     ,473000      ,146.11                    ,143.27                 ,15.92M         ,Yes                 ,A  ,--       ,B+                 ,28.57          ,28.57                 ,42.86           ,--                     ,--              ,7                 ,2.14              ,83.24M    ,2.22B  ,83.24M  ,88.28M            ,0.97    ,0.97      ,2.72      ,2.40        ,1.58      ,3.38      ,0.89      ,7.80                        ,3.75    ,4190.12           ,-1.30 ,-3.68                  ,-3.93                      ,+3.52                  ,+0.86                   ,-10.48               ,+111.80              ,+67.85               ,+2.40     ,25.57        ,28.00    ,2.52                   ,25.07     ,12.77    ,91.87                   ,8.64                         ,-5.17   ,+0.22,+2.22                  ,-0.07                 ,-1.28                  ,+16.19                   ,+12.07               ,+31.25               ,+3.93             ,0               ,26.28     ,28.00   ,25.07       ,25.07   ,-11.05               ,1.53           ,-1.52    ,+0.87,-0.01                   ,-1.03                    ,-4.82                    ,+0.21                 ,+68.78               ,+76.67               ,+54.42               ,+0.16             ,28.00      ,28.00     ,25.07    ,21.66  ,1.66         ,82.00            ,-0.14         ,1.11              ,--                   ,26.04                    ,0.98            ,32.19        ,10.50                ,1.00     ,25.55     ,25.21     ,22.19      ,25.79     ,23.39      ,34.68                ,51.50     ,37.78                   ,3.36 ,28.08               ,-1.97                     ,1.07           ,24.78     ,19.80      ,26.02     ,25.08     ,22.84      ,46.17     ,55.47                ,38.59         ,7.15 ,0.18       ,0.60           ,2.18                      ,26.29     ,23.06      ,24.73     ,52.42                ,16.74                   ,14.37   ,24.51                  ,-3.63          ,1.41                      ,-3447.26   , 
SNV   ,-5.98      ,+84.70               ,39.47     ,769239     ,22.02    ,5.09B     ,154            ,+0.76                     ,24.15     ,41.86     ,-0.28,-95.45      ,7.46                   ,-18.23            ,14.58                  ,42.33                  ,Banks                                   ,NYSE    ,SYNOVUS FINANCIAL CORP   ,Regional Banks                ,0.60    ,41.62         ,39.46 ,400     ,788175       ,884787      ,97.60                   ,86.94                  ,No        ,41.98 ,42.20 ,39.47 ,80.32                 ,697340        ,748747     ,110.31                   ,102.74                ,Yes               ,Financials            ,1.40          ,41.62     ,39.25 ,300     ,690461      ,140.30                    ,111.41                 ,32.97M         ,No                  ,B  ,****     ,B-                 ,12.50          ,--                    ,81.25           ,--                     ,6.25            ,16                ,2.88              ,246.78M   ,1.30B  ,246.78M ,122.35M           ,1.89    ,1.89      ,1.62      ,2.24        ,1.33      ,0.88      ,5.93      ,6.33                        ,21.56   ,257.97            ,-2.15 ,-3.50                  ,-1.67                      ,+3.27                  ,-0.96                   ,+51.84               ,+210.28              ,+32.65               ,+1.13     ,41.94        ,44.09    ,1.89                   ,41.32     ,26.90    ,92.54                   ,7.08                         ,-5.17   ,+0.36,-2.21                  ,-0.06                 ,-0.86                  ,+8.52                    ,+1.68                ,+9.39                ,+8.70             ,3               ,42.43     ,44.09   ,41.53       ,41.32   ,-12.35               ,2.73           ,-2.51    ,+0.86,+0.31                   ,-0.71                    ,-2.02                    ,-0.40                 ,+48.02               ,+124.03              ,+28.48               ,+0.84             ,44.09      ,44.09     ,41.32    ,40.20  ,2.95         ,49.00            ,-0.22         ,0.94              ,--                   ,22.02                    ,1.87            ,--           ,18.55                ,3.93     ,41.81     ,42.01     ,39.00      ,41.97     ,40.02      ,40.46                ,48.60     ,33.14                   ,4.55 ,44.03               ,-0.77                     ,-2.07          ,41.92     ,35.81      ,42.27     ,41.66     ,39.37      ,42.59     ,54.03                ,44.03         ,13.79,0.02       ,-1.60          ,0.15                      ,42.33     ,40.27      ,41.37     ,50.67                ,12.88                   ,16.83   ,40.63                  ,-3.18          ,0.32                      ,-1815.61   , 
ERJ   ,-5.97      ,-26.68               ,23.08     ,948523     ,27.20    ,4.57B     ,144            ,+3.56                     ,44.11     ,23.64     ,0.26 ,-79.45      ,2.91                   ,-5.94             ,23.49                  ,23.52                  ,Aerospace & Defense                     ,NYSE    ,EMBRAER SA               ,Aerospace & Defense           ,0.12    ,24.67         ,23.07 ,500     ,971340       ,1204139     ,97.65                   ,78.77                  ,No        ,24.54 ,24.58 ,23.08 ,76.07                 ,1057077       ,1013692    ,89.73                    ,93.57                 ,No                ,Industrials           ,0.50          ,24.67     ,23.03 ,500     ,1035645     ,84.07                     ,91.59                  ,23.25M         ,No                  ,-- ,****     ,--                 ,35.00          ,30.00                 ,30.00           ,--                     ,5.00            ,20                ,2.10              ,169.00M   ,6.12B  ,169.00M ,185.12M           ,0.91    ,0.91      ,0.38      ,2.47        ,1.23      ,1.21      ,1.10      ,14.00                       ,0.78    ,--                ,-1.60 ,-0.24                  ,+4.90                      ,+3.97                  ,+8.23                   ,-22.22               ,-18.39               ,+11.31               ,+0.51     ,24.71        ,24.95    ,2.09                   ,22.59     ,17.06    ,97.09                   ,2.29                         ,-6.47   ,-0.13,+3.20                  ,-0.02                 ,+1.13                  ,+19.19                   ,+28.16               ,+17.87               ,+4.05             ,2               ,24.71     ,24.95   ,24.04       ,22.59   ,-5.97                ,1.50           ,-1.46    ,-0.53,+0.85                   ,+1.15                    ,+4.82                    ,+1.88                 ,-4.32                ,-28.79               ,+31.30               ,+1.32             ,24.95      ,26.66     ,22.82    ,19.80  ,1.55         ,96.00            ,-0.05         ,1.16              ,--                   ,27.20                    ,2.13            ,91.36        ,9.99                 ,0.75     ,23.81     ,23.00     ,20.94      ,23.56     ,21.90      ,66.64                ,53.36     ,29.93                   ,20.55,24.41               ,1.29                      ,4.82           ,22.42     ,20.46      ,23.60     ,22.80     ,21.75      ,52.30     ,58.65                ,0.56          ,53.04,0.30       ,-0.05          ,6.94                      ,23.52     ,21.45      ,22.56     ,61.12                ,29.60                   ,56.43   ,22.62                  ,-0.68          ,2.03                      ,-913.44    , 
