Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume   ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                         ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
DORM  ,-3.47      ,+39.06               ,79.53     ,155067   ,26.75    ,2.84B     ,53             ,+1.87                     ,50.25     ,79.81     ,1.18 ,-44.48      ,22.28                  ,7.24              ,18.11                  ,79.78                  ,Auto Components                               ,NCM     ,DORMAN PRODUCTS INC      ,Auto Parts & Equipment               ,--      ,82.13         ,79.52 ,200     ,139065       ,159427      ,111.51                  ,97.27                  ,No        ,82.39 ,82.39 ,79.69 ,77.80                 ,149659        ,157880     ,103.61                   ,98.22                 ,No                ,Consumer Discretionary,--            ,82.13     ,78.71 ,300     ,153048      ,80.52                     ,101.32                 ,11.21M         ,Yes                 ,C  ,--       ,B+                 ,--             ,--                    ,100.00          ,--                     ,--              ,5                 ,3.00              ,106.05M   ,859.60M,106.05M ,34.56M            ,3.07    ,3.07      ,2.60      ,3.36        ,2.49      ,2.24      ,1.94      ,8.00                        ,12.34   ,462.15            ,-2.60 ,+0.56                  ,+2.95                      ,+11.22                 ,+10.63                  ,+65.09               ,+239.24              ,+41.57               ,+0.64     ,82.51        ,82.51    ,0.12                   ,75.81     ,51.12    ,77.72                   ,0.33                         ,-3.17   ,+0.26,+6.01                  ,0.00                  ,+2.14                  ,+15.81                   ,+12.41               ,+8.19                ,+18.94            ,0               ,82.51     ,82.51   ,80.45       ,75.81   ,-27.59               ,2.86           ,-2.86    ,+0.32,+1.51                   ,+2.35                    ,+2.68                    ,+7.89                 ,+50.92               ,+120.72              ,+23.93               ,+15.90            ,82.51      ,82.51     ,75.81    ,67.03  ,3.68         ,77.00            ,-0.82         ,1.15              ,--                   ,26.75                    ,4.94            ,--           ,24.41                ,3.30     ,79.80     ,75.41     ,71.68      ,79.41     ,73.38      ,73.11                ,57.38     ,23.77                   ,55.52,81.51               ,0.40                      ,8.94           ,74.43     ,67.32      ,79.79     ,76.73     ,72.22      ,57.10     ,61.15                ,4.95          ,81.46,1.34       ,10.10          ,9.29                      ,79.78     ,73.48      ,75.98     ,63.62                ,21.53                   ,87.31   ,78.05                  ,-1.60          ,13.95                     ,165.91    , 
SUP   ,-5.02      ,+38.10               ,24.13     ,120935   ,15.65    ,631.16M   ,29             ,+1.18                     ,34.45     ,25.21     ,0.09 ,-99.17      ,1.92                   ,-32.88            ,19.19                  ,25.55                  ,Auto Components                               ,NYSE    ,SUPERIOR INDUSTRIES INTL ,Auto Parts & Equipment               ,0.72    ,25.35         ,24.10 ,300     ,311175       ,157365      ,38.86                   ,76.85                  ,No        ,25.40 ,25.40 ,24.15 ,94.55                 ,204250        ,170313     ,59.21                    ,71.01                 ,No                ,Consumer Discretionary,2.80          ,25.35     ,24.10 ,600     ,209789      ,35.98                     ,57.65                  ,7.87M          ,Yes                 ,C  ,***      ,B-                 ,25.00          ,25.00                 ,50.00           ,--                     ,--              ,4                 ,2.25              ,41.38M    ,732.68M,41.38M  ,24.9M             ,1.62    ,1.62      ,0.90      ,1.91        ,0.33      ,0.83      ,1.13      ,10.00                       ,5.65    ,174.90            ,-1.22 ,+1.38                  ,-0.77                      ,-0.33                  ,+3.17                   ,+42.73               ,+55.27               ,-15.82               ,+0.70     ,25.50        ,27.39    ,6.72                   ,24.80     ,21.53    ,98.08                   ,5.42                         ,-4.83   ,+0.05,-1.98                  ,-0.05                 ,-0.32                  ,-1.29                    ,-2.45                ,-10.32               ,+10.19            ,0               ,25.90     ,27.40   ,24.95       ,24.80   ,-2.57                ,1.28           ,-1.28    ,+0.20,+0.30                   ,-0.20                    ,-1.26                    ,+0.78                 ,+17.93               ,+52.97               ,-22.04               ,+7.64             ,27.10      ,32.12     ,24.90    ,21.90  ,1.30         ,23.00            ,-0.03         ,0.67              ,--                   ,15.65                    ,1.61            ,--           ,13.30                ,0.86     ,25.21     ,24.38     ,25.27      ,25.18     ,25.26      ,50.80                ,47.05     ,23.84                   ,0.83 ,26.51               ,-0.90                     ,-2.48          ,24.45     ,26.68      ,25.43     ,24.99     ,25.36      ,46.09     ,50.19                ,1.94          ,16.22,0.26       ,0.98           ,-2.00                     ,25.55     ,25.06      ,25.02     ,51.43                ,24.78                   ,18.93   ,24.58                  ,-1.98          ,2.10                      ,-1029.99  , 
WU    ,-3.00      ,+36.87               ,19.74     ,4076550  ,39.90    ,9.69B     ,87             ,+0.78                     ,38.99     ,20.12     ,0.03 ,-91.95      ,10.14                  ,-2.02             ,18.09                  ,20.07                  ,IT Services                                   ,NYSE    ,WESTERN UNION CO         ,Data Processing & Outsourced Services,0.70    ,20.35         ,19.73 ,5600    ,4082347      ,4877320     ,99.86                   ,83.58                  ,Yes       ,20.34 ,20.35 ,19.74 ,99.77                 ,4529988       ,6053177    ,89.99                    ,67.34                 ,No                ,Information Technology,3.40          ,20.35     ,19.66 ,2900    ,4719854     ,72.79                     ,86.37                  ,82.71M         ,No                  ,D  ,***      ,B+                 ,11.54          ,3.85                  ,53.85           ,15.38                  ,15.38           ,26                ,3.19              ,253.20M   ,5.42B  ,253.20M ,476.23M           ,0.51    ,0.51      ,1.62      ,1.69        ,1.59      ,1.43      ,1.69      ,7.32                        ,4.67    ,506.81            ,-0.62 ,-0.04                  ,+1.38                      ,-0.22                  ,-0.21                   ,+4.38                ,+34.99               ,+3.40                ,+1.21     ,20.46        ,20.57    ,2.35                   ,19.53     ,18.07    ,89.86                   ,2.33                         ,-3.05   ,-0.01,-2.15                  ,-0.01                 ,+0.28                  ,-1.05                    ,-5.50                ,-5.91                ,+21.95            ,1               ,20.53     ,22.70   ,20.25       ,19.53   ,-1.59                ,0.62           ,-0.61    ,-0.05,+0.16                   ,+0.28                    ,+1.40                    ,-0.04                 ,+8.97                ,+53.36               ,-7.33                ,+2.68             ,20.57      ,22.70     ,19.89    ,19.25  ,0.69         ,17.00            ,-0.07         ,1.71              ,--                   ,39.90                    ,--              ,308.81       ,12.07                ,1.79     ,20.16     ,19.95     ,20.58      ,20.11     ,20.38      ,57.71                ,46.39     ,25.92                   ,8.05 ,20.58               ,0.39                      ,-2.58          ,20.29     ,20.48      ,20.19     ,20.21     ,20.38      ,44.86     ,49.78                ,6.48          ,57.84,0.03       ,-0.24          ,-2.06                     ,20.07     ,20.70      ,20.27     ,50.75                ,22.77                   ,69.83   ,19.56                  ,-0.16          ,0.62                      ,-1150.88  , 
VIAV  ,-2.85      ,+36.09               ,10.41     ,3227021  ,27.41    ,2.47B     ,53             ,-0.01                     ,46.24     ,10.56     ,0.22 ,-51.03      ,19.77                  ,3.85              ,16.76                  ,10.36                  ,Communications Equipment                      ,NASDAQ  ,VIAVI SOLUTIONS INC      ,Communications Equipment             ,--      ,10.72         ,10.40 ,2700    ,4455742      ,2745051     ,72.42                   ,117.56                 ,No        ,10.71 ,10.75 ,10.41 ,90.09                 ,4042531       ,4008514    ,79.83                    ,80.50                 ,No                ,Information Technology,--            ,10.72     ,10.32 ,3300    ,4191476     ,117.01                    ,76.99                  ,48.25M         ,Yes                 ,B  ,--       ,B-                 ,33.33          ,8.33                  ,58.33           ,--                     ,--              ,12                ,2.25              ,-99.20M   ,906.30M,-99.20M ,230.31M           ,0.39    ,-0.43     ,-0.38     ,0.36        ,-0.08     ,0.24      ,-0.24     ,15.00                       ,-10.95  ,302.10            ,-0.32 ,+0.20                  ,+3.44                      ,+2.06                  ,+10.30                  ,+45.21               ,+31.48               ,+46.71               ,+2.14     ,10.79        ,11.15    ,0.40                   ,9.52      ,5.93     ,80.23                   ,1.64                         ,-2.94   ,-0.01,+2.16                  ,-0.04                 ,+0.43                  ,+23.74                   ,+31.05               ,+27.64               ,+12.53            ,1               ,11.15     ,11.15   ,10.63       ,9.47    ,-4.39                ,0.35           ,-0.30    ,-0.09,0.00                    ,+0.36                    ,+4.14                    ,+1.00                 ,+56.27               ,+42.55               ,+28.79               ,+5.32             ,11.15      ,11.15     ,10.41    ,8.12   ,0.43         ,96.00            ,-0.09         ,1.18              ,--                   ,--                       ,5.23            ,89.51        ,29.51                ,2.72     ,10.74     ,10.06     ,8.82       ,10.48     ,9.33       ,60.54                ,58.54     ,24.65                   ,48.97,11.34               ,0.83                      ,1.93           ,9.79      ,8.20       ,10.58     ,10.00     ,9.13       ,56.96     ,61.60                ,18.71         ,67.04,0.24       ,1.18           ,2.17                      ,10.36     ,9.13       ,9.85      ,61.78                ,16.88                   ,75.38   ,9.39                   ,0.47           ,1.45                      ,2513.80   , 
CBG   ,-2.99      ,+26.83               ,33.77     ,2638976  ,20.59    ,11.75B    ,135            ,+1.36                     ,35.92     ,34.75     ,-0.12,-88.40      ,11.19                  ,-4.44             ,24.11                  ,35.23                  ,Real Estate Management & Development          ,NYSE    ,CBRE GROUP INC           ,Real Estate Services                 ,--      ,34.79         ,33.76 ,300     ,2711606      ,2429238     ,97.32                   ,108.63                 ,Yes       ,34.81 ,35.04 ,33.77 ,86.45                 ,2412221       ,2260959    ,109.40                   ,116.71                ,No                ,Real Estate           ,--            ,34.79     ,33.61 ,1100    ,2386472     ,119.33                    ,110.58                 ,92.76M         ,No                  ,B  ,***      ,B+                 ,33.33          ,44.44                 ,22.22           ,--                     ,--              ,9                 ,1.89              ,584.06M   ,--     ,584.06M ,337.83M           ,1.69    ,1.69      ,1.63      ,2.40        ,1.45      ,0.95      ,0.97      ,12.50                       ,4.38    ,174.29            ,-1.02 ,-2.48                  ,-1.26                      ,+3.76                  ,+4.03                   ,-10.13               ,+74.30               ,+19.33               ,+1.82     ,34.82        ,36.74    ,1.70                   ,33.40     ,24.11    ,88.81                   ,3.42                         ,-2.93   ,+0.02,+1.77                  ,0.00                  ,-0.65                  ,+12.12                   ,+10.48               ,+22.66               ,+20.40            ,11              ,34.82     ,36.74   ,34.24       ,33.40   ,-9.50                ,1.27           ,-1.04    ,+0.06,+0.47                   ,-0.44                    ,-1.83                    ,+1.35                 ,+20.71               ,+37.78               ,+19.17               ,+5.36             ,36.74      ,36.74     ,33.40    ,29.69  ,1.43         ,75.00            ,-0.16         ,0.88              ,--                   ,20.59                    ,--              ,83.78        ,14.49                ,--       ,34.47     ,34.07     ,31.38      ,34.81     ,32.72      ,47.83                ,52.77     ,27.08                   ,11.60,36.96               ,-1.64                     ,1.96           ,33.53     ,30.17      ,34.93     ,34.12     ,32.33      ,49.71     ,55.78                ,13.45         ,32.31,0.12       ,2.28           ,2.71                      ,35.23     ,32.28      ,33.80     ,54.56                ,20.66                   ,33.22   ,33.50                  ,-2.15          ,4.07                      ,-1648.35  , 
ASGN  ,-2.97      ,+25.76               ,47.12     ,195438   ,26.81    ,2.56B     ,62             ,+2.28                     ,49.52     ,47.20     ,0.14 ,-47.38      ,17.33                  ,22.98             ,12.17                  ,47.14                  ,Professional Services                         ,NYSE    ,ON ASSIGNMENT INC        ,Human Resource & Employment Services ,--      ,48.53         ,47.13 ,200     ,219803       ,358451      ,88.92                   ,54.52                  ,No        ,48.56 ,48.89 ,47.19 ,93.28                 ,207231        ,307236     ,94.31                    ,63.61                 ,No                ,Industrials           ,--            ,48.53     ,46.75 ,100     ,208313      ,53.99                     ,93.82                  ,10.42M         ,Yes                 ,C  ,--       ,B                  ,55.56          ,33.33                 ,11.11           ,--                     ,--              ,9                 ,1.56              ,97.20M    ,2.44B  ,97.20M  ,52.65M            ,1.81    ,1.81      ,1.84      ,2.89        ,1.42      ,1.55      ,0.89      ,11.50                       ,3.98    ,674.15            ,-1.41 ,-1.01                  ,+2.94                      ,+5.84                  ,+4.76                   ,+26.48               ,+177.79              ,+25.27               ,+2.10     ,48.83        ,48.83    ,0.24                   ,45.16     ,32.05    ,82.67                   ,0.28                         ,-2.91   ,+0.03,+2.39                  ,+0.02                 ,+1.42                  ,+13.68                   ,+9.90                ,+14.29               ,+11.76            ,6               ,48.83     ,49.12   ,47.75       ,45.16   ,-14.70               ,1.77           ,-1.44    ,+0.06,+1.08                   ,+1.39                    ,+3.01                    ,+2.20                 ,+31.45               ,+91.74               ,+25.14               ,+5.52             ,48.83      ,49.12     ,45.16    ,42.95  ,2.14         ,63.00            ,-0.37         ,1.15              ,--                   ,26.81                    ,--              ,73.69        ,16.81                ,1.05     ,46.90     ,46.85     ,43.36      ,47.16     ,44.74      ,65.55                ,54.50     ,25.29                   ,52.62,48.64               ,1.53                      ,3.30           ,46.42     ,40.87      ,47.25     ,46.48     ,44.13      ,53.07     ,57.56                ,1.35          ,72.54,0.11       ,0.20           ,3.08                      ,47.14     ,44.91      ,46.14     ,58.22                ,24.62                   ,67.46   ,45.65                  ,0.18           ,2.66                      ,710.33    , 
DLPH  ,-3.27      ,+24.02               ,78.09     ,1728228  ,17.54    ,21.67B    ,225            ,+0.49                     ,42.81     ,79.46     ,0.96 ,-80.25      ,31.66                  ,4.12              ,19.28                  ,79.45                  ,Auto Components                               ,NYSE    ,DELPHI AUTOMOTIVE PLC    ,Auto Parts & Equipment               ,1.16    ,80.49         ,78.08 ,200     ,1266167      ,2181983     ,136.49                  ,79.20                  ,Yes       ,80.73 ,80.82 ,78.11 ,99.34                 ,1836733       ,2001466    ,94.09                    ,86.35                 ,No                ,Consumer Discretionary,1.40          ,80.48     ,76.83 ,400     ,1814095     ,99.47                     ,95.27                  ,101.63M        ,No                  ,C  ,***      ,--                 ,47.83          ,26.09                 ,13.04           ,8.70                   ,4.35            ,23                ,1.96              ,1.33B     ,16.66B ,1.33B   ,269.29M           ,4.59    ,4.59      ,5.06      ,6.52        ,4.48      ,3.89      ,3.33      ,13.54                       ,7.54    ,114.90            ,-2.39 ,+0.96                  ,+1.30                      ,+9.46                  ,+7.18                   ,+4.06                ,+171.06              ,+13.43               ,+1.21     ,81.15        ,83.23    ,2.41                   ,75.31     ,58.04    ,68.34                   ,2.68                         ,-2.97   ,+0.25,+10.25                 ,-0.02                 ,+1.33                  ,+13.32                   ,+19.98               ,+19.42               ,+57.02            ,2               ,81.15     ,83.23   ,80.33       ,75.31   ,-18.79               ,2.73           ,-2.64    ,+0.31,+0.39                   ,+1.03                    ,+1.68                    ,+5.39                 ,+9.09                ,+92.16               ,+8.62                ,+10.93            ,83.23      ,83.23     ,77.40    ,66.62  ,4.00         ,88.00            ,-1.27         ,0.75              ,--                   ,17.54                    ,--              ,143.29       ,12.34                ,1.30     ,79.43     ,76.37     ,71.16      ,79.12     ,73.92      ,59.40                ,55.00     ,30.94                   ,19.75,83.28               ,3.30                      ,8.48           ,75.44     ,69.67      ,80.19     ,76.67     ,73.26      ,54.32     ,58.30                ,19.15         ,45.99,1.24       ,4.36           ,10.44                     ,79.45     ,72.28      ,75.97     ,60.18                ,20.99                   ,55.13   ,75.61                  ,2.17           ,6.97                      ,1043.27   , 
RHI   ,-3.26      ,+22.61               ,47.23     ,824465   ,18.29    ,6.24B     ,148            ,+1.67                     ,40.22     ,48.18     ,-0.03,-85.81      ,14.05                  ,3.54              ,10.59                  ,48.32                  ,Professional Services                         ,NYSE    ,ROBERT HALF INTL INC     ,Human Resource & Employment Services ,0.96    ,48.83         ,47.23 ,200     ,1027923      ,1298643     ,80.18                   ,63.46                  ,Yes       ,48.83 ,48.83 ,47.24 ,91.11                 ,979616        ,1215169    ,84.13                    ,67.82                 ,No                ,Industrials           ,2.00          ,48.83     ,46.98 ,100     ,1093242     ,116.88                    ,75.39                  ,49.10M         ,No                  ,D  ,***      ,B+                 ,20.00          ,13.33                 ,53.33           ,6.67                   ,6.67            ,15                ,2.67              ,343.39M   ,5.25B  ,343.39M ,127.8M            ,2.67    ,2.67      ,2.69      ,2.68        ,2.26      ,1.83      ,1.50      ,11.83                       ,6.54    ,320.15            ,-1.59 ,-1.73                  ,+1.05                      ,+3.68                  ,+1.05                   ,-16.20               ,+76.34               ,+17.81               ,+1.18     ,48.94        ,49.72    ,2.15                   ,46.83     ,34.34    ,85.95                   ,2.50                         ,-3.26   ,0.00 ,-2.24                  ,0.00                  ,+0.58                  ,+8.16                    ,+0.60                ,+8.05                ,+32.85            ,0               ,48.94     ,50.98   ,48.57       ,46.83   ,-12.64               ,1.59           ,-1.59    ,0.00 ,+0.80                   ,+0.51                    ,+1.20                    ,+0.51                 ,+7.08                ,+39.46               ,+27.10               ,+19.91            ,49.72      ,50.98     ,46.83    ,45.00  ,1.85         ,28.00            ,-0.26         ,0.79              ,--                   ,18.29                    ,7.15            ,0.08         ,18.25                ,1.19     ,48.15     ,48.07     ,45.95      ,48.20     ,46.70      ,56.87                ,51.10     ,33.23                   ,14.19,49.64               ,1.34                      ,-1.36          ,48.23     ,42.79      ,48.42     ,47.96     ,46.22      ,48.05     ,54.79                ,22.16         ,48.44,0.05       ,-1.37          ,-2.08                     ,48.32     ,47.55      ,47.75     ,54.12                ,21.17                   ,48.98   ,47.00                  ,-0.07          ,1.18                      ,489.35    , 
THRM  ,-6.96      ,+13.05               ,36.75     ,258920   ,18.78    ,1.44B     ,57             ,+3.19                     ,45.61     ,37.42     ,0.50 ,-74.47      ,16.42                  ,14.13             ,17.72                  ,37.02                  ,Auto Components                               ,NASDAQ  ,GENTHERM INC             ,Auto Parts & Equipment               ,--      ,39.25         ,36.70 ,100     ,210278       ,305164      ,123.13                  ,84.85                  ,No        ,39.50 ,39.55 ,36.75 ,98.63                 ,219539        ,235465     ,117.94                   ,109.96                ,No                ,Consumer Discretionary,--            ,39.25     ,36.20 ,100     ,212710      ,64.85                     ,121.72                 ,8.05M          ,Yes                 ,D  ,--       ,B                  ,30.00          ,30.00                 ,40.00           ,--                     ,--              ,10                ,2.10              ,76.60M    ,917.60M,76.60M  ,36.58M            ,2.09    ,2.09      ,2.62      ,2.43        ,1.95      ,0.94      ,0.39      ,20.00                       ,8.35    ,78.53             ,-2.50 ,-0.25                  ,+6.03                      ,+5.93                  ,+9.62                   ,-22.29               ,+142.58              ,-0.90                ,+2.01     ,39.47        ,39.47    ,5.07                   ,34.54     ,26.60    ,83.58                   ,2.06                         ,-6.37   ,+0.25,+2.40                  ,0.00                  ,+2.35                  ,+17.80                   ,+15.95               ,+13.81               ,+18.14            ,1               ,39.47     ,39.47   ,38.37       ,34.54   ,-9.60                ,2.80           ,-2.75    ,+0.64,+1.21                   ,+2.23                    ,+6.37                    ,+3.45                 ,-5.63                ,+139.62              ,+9.95                ,+10.27            ,39.47      ,44.62     ,35.79    ,32.40  ,3.35         ,62.00            ,-0.55         ,0.81              ,--                   ,18.78                    ,4.09            ,36.80        ,16.17                ,1.56     ,37.51     ,36.27     ,33.60      ,37.24     ,35.18      ,73.04                ,52.80     ,26.60                   ,25.53,39.23               ,3.10                      ,2.50           ,35.88     ,33.42      ,37.51     ,36.27     ,35.00      ,52.19     ,57.91                ,0.37          ,68.07,0.47       ,0.85           ,3.55                      ,37.02     ,34.57      ,35.98     ,60.89                ,26.80                   ,73.25   ,34.81                  ,1.21           ,4.40                      ,505.56    , 
WGO   ,-3.16      ,+11.48               ,28.38     ,294444   ,15.20    ,923.89M   ,37             ,-0.09                     ,33.12     ,29.72     ,-0.85,-72.68      ,26.00                  ,-2.25             ,26.14                  ,29.72                  ,Automobiles                                   ,NYSE    ,WINNEBAGO INDUSTRIES     ,Automobile Manufacturers             ,0.40    ,29.25         ,28.35 ,500     ,301289       ,372621      ,97.73                   ,79.02                  ,No        ,29.30 ,29.30 ,28.40 ,81.95                 ,468135        ,322677     ,62.90                    ,91.25                 ,No                ,Consumer Discretionary,1.40          ,29.25     ,28.05 ,100     ,440639      ,94.61                     ,66.82                  ,8.93M          ,Yes                 ,C  ,--       ,B-                 ,44.44          ,--                    ,55.56           ,--                     ,--              ,9                 ,2.11              ,45.50M    ,975.23M,45.50M  ,31.59M            ,1.92    ,1.68      ,1.52      ,2.18        ,1.64      ,1.13      ,1.54      ,13.43                       ,4.67    ,319.75            ,-0.88 ,-5.32                  ,-1.59                      ,-1.83                  ,-8.30                   ,+42.41               ,+211.59              ,+48.16               ,+1.99     ,29.67        ,34.85    ,10.00                  ,27.55     ,20.19    ,74.00                   ,3.76                         ,-2.99   ,+0.05,-3.66                  ,-0.06                 ,-1.15                  ,-5.88                    ,-7.29                ,+2.01                ,+16.79            ,0               ,30.20     ,34.90   ,29.20       ,27.55   ,-7.86                ,0.93           ,-0.92    ,+0.17,-0.03                   ,-0.47                    ,-3.78                    ,-2.65                 ,+32.38               ,+47.94               ,+38.03               ,+8.70             ,34.10      ,39.30     ,29.20    ,27.55  ,1.25         ,14.00            ,-0.33         ,0.65              ,--                   ,17.41                    ,2.95            ,--           ,13.42                ,0.95     ,29.34     ,31.68     ,31.64      ,30.04     ,30.87      ,39.70                ,45.37     ,32.34                   ,27.32,31.74               ,-4.90                     ,-4.38          ,31.78     ,28.40      ,29.44     ,31.12     ,30.51      ,41.38     ,46.85                ,38.98         ,47.19,-0.85      ,-4.08          ,-4.20                     ,29.72     ,32.36      ,31.21     ,43.63                ,14.20                   ,55.99   ,27.70                  ,-5.58          ,-2.50                     ,-155.40   , 
KFY   ,-3.14      ,+9.10                ,30.53     ,218544   ,28.62    ,1.80B     ,62             ,+1.09                     ,41.02     ,31.15     ,0.16 ,-85.41      ,14.63                  ,18.43             ,11.91                  ,31.25                  ,Professional Services                         ,NYSE    ,KORN/FERRY INTERNATIONAL ,Human Resource & Employment Services ,0.40    ,31.49         ,30.53 ,100     ,295428       ,450909      ,73.98                   ,48.47                  ,No        ,31.52 ,31.58 ,30.55 ,91.76                 ,434194        ,395354     ,50.33                    ,55.28                 ,No                ,Industrials           ,1.30          ,31.49     ,30.35 ,100     ,452327      ,63.01                     ,48.32                  ,9.21M          ,Yes                 ,C  ,***      ,B-                 ,20.00          ,--                    ,80.00           ,--                     ,--              ,5                 ,2.60              ,31.43M    ,1.29B  ,31.43M  ,57.16M            ,1.10    ,0.58      ,1.76      ,2.26        ,1.48      ,0.70      ,1.15      ,12.00                       ,2.39    ,186.00            ,-0.96 ,-0.92                  ,+0.76                      ,+4.64                  ,+4.91                   ,-1.49                ,+93.91               ,+8.48                ,+1.52     ,31.59        ,32.52    ,0.94                   ,29.84     ,18.57    ,85.37                   ,2.75                         ,-3.05   ,+0.03,+1.00                  ,-0.01                 ,+0.20                  ,+17.28                   ,+7.34                ,+22.20               ,+6.29             ,3               ,31.59     ,32.52   ,31.31       ,29.84   ,-11.78               ,1.05           ,-0.99    ,+0.10,+0.34                   ,+0.24                    ,+0.63                    ,+1.47                 ,+13.07               ,+81.86               ,+30.70               ,+3.40             ,32.52      ,32.52     ,30.19    ,27.47  ,1.23         ,55.00            ,-0.18         ,1.23              ,--                   ,54.41                    ,8.12            ,10.50        ,13.95                ,1.39     ,31.09     ,30.32     ,27.48      ,31.10     ,28.91      ,55.77                ,54.51     ,27.66                   ,14.59,32.26               ,-0.55                     ,1.18           ,30.04     ,25.48      ,31.37     ,30.35     ,28.51      ,52.23     ,57.58                ,18.26         ,41.92,0.29       ,1.71           ,1.41                      ,31.25     ,28.86      ,30.04     ,57.36                ,19.12                   ,45.26   ,30.24                  ,-0.31          ,3.40                      ,943.43    , 
