Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume   ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                           ,Exchange,Description              ,Sub-Industry                                ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
MNRO  ,-2.47      ,-6.73                ,52.91     ,208342   ,27.54    ,1.77B     ,26             ,-0.08                     ,24.14     ,55.59     ,-0.96,-98.97      ,4.17                   ,-27.57            ,20.07                  ,56.56                  ,Specialty Retail                                   ,NGM/NGS ,MONRO MUFFLER BRAKE INC  ,Automotive Retail                           ,0.68    ,54.35         ,52.90 ,700     ,479775       ,298642      ,43.42                   ,69.76                  ,No        ,54.25 ,54.35 ,52.95 ,96.56                 ,290616        ,275859     ,71.69                    ,75.52                 ,No                ,Consumer Discretionary,1.30          ,54.35     ,52.85 ,500     ,283842      ,33.02                     ,73.40                  ,26.26M         ,Yes                 ,F  ,***      ,A-                 ,50.00          ,--                    ,50.00           ,--                     ,--              ,10                ,2.00              ,66.80M    ,943.65M,66.80M  ,32.57M            ,1.97    ,2.00      ,1.88      ,2.00        ,1.67      ,1.32      ,1.69      ,13.33                       ,7.08    ,140.32            ,-1.44 ,-5.39                  ,-3.90                      ,-3.52                  ,-5.58                   ,-12.95               ,+33.43               ,-7.86                ,+0.78     ,55.10        ,59.25    ,19.51                  ,53.95     ,52.05    ,95.83                   ,5.88                         ,-2.64   ,-0.10,-4.69                  ,-0.04                 ,-2.52                  ,-6.08                    ,-4.69                ,-3.56                ,+11.98            ,1               ,56.22     ,61.10   ,53.95       ,53.95   ,-0.80                ,1.44           ,-1.34    ,-0.18,-0.04                   ,-2.21                    ,-4.43                    ,-3.21                 ,-21.29               ,+38.09               ,+2.23                ,+6.07             ,59.25      ,73.86     ,53.95    ,53.95  ,1.50         ,25.00            ,-0.06         ,1.17              ,--                   ,27.13                    ,18.16           ,50.18        ,27.13                ,1.88     ,55.25     ,57.39     ,57.66      ,55.95     ,57.65      ,31.13                ,43.34     ,26.98                   ,1.03 ,59.77               ,-3.15                     ,-4.59          ,57.35     ,59.02      ,56.02     ,56.89     ,57.97      ,39.86     ,45.13                ,37.73         ,8.07 ,-0.60      ,-5.64          ,-3.10                     ,56.56     ,57.17      ,57.05     ,42.78                ,12.20                   ,11.20   ,53.35                  ,-4.69          ,-3.85                     ,-1262.99  , 
FL    ,-2.45      ,+75.24               ,73.98     ,1912569  ,15.41    ,10.02B    ,117            ,+0.21                     ,43.18     ,75.23     ,1.06 ,-93.94      ,11.05                  ,0.04              ,22.22                  ,75.13                  ,Specialty Retail                                   ,NYSE    ,FOOT LOCKER INC          ,Apparel Retail                              ,1.24    ,75.67         ,73.98 ,500     ,1358546      ,1796884     ,140.78                  ,106.44                 ,Yes       ,75.84 ,75.91 ,74.00 ,95.92                 ,2167734       ,1807309    ,88.23                    ,105.82                ,No                ,Consumer Discretionary,1.60          ,75.67     ,73.74 ,300     ,2104392     ,85.37                     ,90.88                  ,103.05M        ,No                  ,C  ,****     ,A-                 ,63.64          ,9.09                  ,27.27           ,--                     ,--              ,22                ,1.64              ,664.00M   ,7.77B  ,664.00M ,132.37M           ,4.91    ,4.91      ,3.84      ,5.41        ,3.56      ,2.85      ,2.58      ,10.00                       ,8.55    ,--                ,-1.69 ,-1.95                  ,+0.72                      ,+4.87                  ,+5.33                   ,+27.65               ,+179.84              ,+37.03               ,+0.56     ,76.20        ,77.70    ,3.52                   ,68.51     ,50.90    ,88.95                   ,2.80                         ,-2.23   ,+0.17,+2.54                  ,-0.03                 ,+1.10                  ,+6.88                    ,+7.16                ,+5.99                ,+25.23            ,1               ,76.78     ,77.70   ,74.75       ,68.51   ,-22.84               ,1.93           ,-1.86    ,+0.22,+0.16                   ,+0.54                    ,+1.48                    ,+3.83                 ,+18.20               ,+151.48              ,+16.19               ,+17.44            ,77.70      ,79.43     ,74.75    ,65.88  ,2.17         ,31.00            ,-0.24         ,0.66              ,--                   ,15.41                    ,3.73            ,4.69         ,13.99                ,1.29     ,76.00     ,71.86     ,71.35      ,74.82     ,71.46      ,55.67                ,53.49     ,22.25                   ,6.06 ,79.53               ,5.17                      ,-1.63          ,71.89     ,66.83      ,76.05     ,73.15     ,70.84      ,52.67     ,56.09                ,5.24          ,23.98,1.36       ,4.84           ,0.34                      ,75.13     ,71.99      ,72.79     ,57.01                ,20.03                   ,45.83   ,70.73                  ,2.98           ,7.12                      ,8.35      , 
WAL   ,-2.37      ,+122.84              ,50.84     ,443661   ,20.80    ,5.48B     ,72             ,+1.15                     ,43.80     ,51.50     ,0.17 ,-86.28      ,2.52                   ,-6.92             ,10.97                  ,51.79                  ,Banks                                              ,NYSE    ,WESTERN ALLIANCE BANCORP ,Regional Banks                              ,--      ,52.01         ,50.82 ,100     ,623735       ,663578      ,71.13                   ,66.86                  ,No        ,52.07 ,52.29 ,50.85 ,85.33                 ,504698        ,571191     ,87.91                    ,77.67                 ,No                ,Financials            ,--            ,52.01     ,50.80 ,300     ,511397      ,29.58                     ,86.75                  ,32.21M         ,No                  ,C  ,--       ,B-                 ,44.44          ,44.44                 ,11.11           ,--                     ,--              ,9                 ,1.67              ,259.80M   ,743.42M,259.80M ,105.33M           ,2.50    ,2.50      ,2.03      ,2.97        ,1.68      ,1.31      ,0.83      ,10.67                       ,37.54   ,444.53            ,-1.17 ,-2.46                  ,+0.42                      ,+6.87                  ,+3.13                   ,+72.10               ,+481.12              ,+36.98               ,+1.58     ,52.12        ,53.84    ,1.55                   ,50.36     ,29.72    ,97.48                   ,1.56                         ,-2.25   ,+0.06,+0.69                  ,-0.01                 ,+0.05                  ,+15.22                   ,+6.77                ,+10.53               ,+14.92            ,6               ,52.25     ,53.84   ,50.75       ,50.36   ,-21.08               ,1.45           ,-1.23    ,+0.12,+0.59                   ,+0.22                    ,+0.09                    ,+1.58                 ,+68.48               ,+263.45              ,+35.11               ,+1.65             ,53.84      ,53.84     ,50.75    ,47.15  ,1.49         ,55.00            ,-0.04         ,0.89              ,--                   ,20.80                    ,3.40            ,--           ,17.53                ,7.37     ,51.40     ,50.51     ,46.11      ,51.45     ,47.77      ,55.36                ,55.46     ,20.20                   ,13.72,52.97               ,-0.63                     ,1.60           ,50.31     ,41.74      ,51.63     ,50.38     ,46.81      ,52.76     ,57.86                ,1.45          ,31.30,0.33       ,2.62           ,3.30                      ,51.79     ,47.75      ,49.87     ,56.64                ,19.62                   ,31.51   ,50.61                  ,-1.57          ,4.09                      ,-490.85   , 
FDC   ,-2.36      ,0.00                 ,15.53     ,3246654  ,34.63    ,5.95B     ,42             ,+0.47                     ,37.48     ,15.93     ,0.01 ,-90.32      ,20.21                  ,-1.99             ,11.89                  ,16.07                  ,IT Services                                        ,NYSE    ,FIRST DATA CORP          ,Data Processing & Outsourced Services       ,--      ,15.93         ,15.52 ,2200    ,3386154      ,4096425     ,95.88                   ,79.26                  ,No        ,15.90 ,15.90 ,15.53 ,38.37                 ,2986958       ,3289879    ,108.69                   ,98.69                 ,No                ,Information Technology,--            ,15.93     ,15.43 ,4100    ,3019947     ,77.64                     ,107.51                 ,54.09M         ,No                  ,C  ,****     ,--                 ,55.17          ,17.24                 ,27.59           ,--                     ,--              ,29                ,1.72              ,660.00M   ,7.84B  ,660.00M ,373.7M            ,0.46    ,0.46      ,-7.70     ,1.52        ,--        ,--        ,--        ,13.23                       ,5.36    ,326.63            ,-0.40 ,-0.68                  ,-0.84                      ,+1.20                  ,+1.09                   ,0.00                 ,0.00                 ,+28.49               ,0.00      ,16.14        ,16.67    ,0.77                   ,15.73     ,9.90     ,79.79                   ,2.77                         ,-2.54   ,-0.03,+0.78                  ,-0.04                 ,-0.19                  ,+8.14                    ,+12.26               ,+10.50               ,+69.92            ,0               ,16.35     ,16.67   ,15.80       ,15.73   ,-5.53                ,0.38           ,-0.38    ,-0.19,+0.07                   ,-0.14                    ,-1.15                    ,+0.17                 ,+27.44               ,0.00                 ,+15.66               ,+1.77             ,16.67      ,16.67     ,15.75    ,14.45  ,0.47         ,81.00            ,-0.10         ,1.48              ,--                   ,34.63                    ,--              ,431.28       ,10.47                ,0.76     ,15.90     ,15.80     ,14.86      ,15.94     ,--         ,48.14                ,--        ,27.34                   ,9.68 ,16.58               ,-0.25                     ,0.70           ,15.61     ,13.96      ,15.96     ,15.70     ,--         ,49.21     ,50.00                ,6.50          ,35.50,0.07       ,-0.27          ,1.27                      ,16.07     ,15.15      ,15.59     ,53.17                ,24.01                   ,36.88   ,15.55                  ,-0.85          ,0.32                      ,-866.99   , 
CAR   ,-2.35      ,-30.31               ,31.95     ,1382907  ,18.69    ,2.81B     ,62             ,-1.13                     ,38.28     ,33.33     ,-0.88,-95.49      ,18.37                  ,-32.73            ,14.31                  ,33.30                  ,Road & Rail                                        ,NASDAQ  ,AVIS BUDGET GROUP INC    ,Trucking                                    ,--      ,32.70         ,31.95 ,700     ,1528849      ,2099474     ,90.45                   ,65.87                  ,No        ,32.72 ,32.75 ,31.96 ,82.05                 ,2100695       ,1906457    ,65.83                    ,72.54                 ,Yes               ,Industrials           ,--            ,32.70     ,31.77 ,900     ,2600689     ,53.43                     ,53.17                  ,50.76M         ,No                  ,C  ,--       ,B-                 ,60.00          ,--                    ,30.00           ,--                     ,10.00           ,10                ,2.00              ,163.00M   ,8.66B  ,163.00M ,85.99M            ,1.75    ,1.75      ,2.98      ,3.43        ,2.22      ,0.15      ,2.42      ,15.00                       ,1.88    ,338.24            ,-0.75 ,-3.09                  ,-1.79                      ,-3.34                  ,-8.53                   ,-43.94               ,+128.91              ,+15.27               ,+2.05     ,34.28        ,41.00    ,8.78                   ,32.00     ,21.85    ,81.63                   ,3.91                         ,-2.29   ,+0.02,-5.37                  ,-0.03                 ,-1.13                  ,-9.27                    ,-10.85               ,-9.69                ,+49.39            ,1               ,34.61     ,41.00   ,32.68       ,32.00   ,-9.92                ,0.80           ,-0.77    ,+0.06,-0.37                   ,-0.60                    ,-3.33                    ,-3.05                 ,+14.34               ,+16.37               ,-4.29                ,+0.92             ,35.76      ,41.53     ,32.06    ,32.00  ,0.98         ,7.00             ,-0.18         ,0.80              ,--                   ,18.69                    ,--              ,5486.88      ,9.53                 ,0.32     ,32.80     ,35.60     ,35.92      ,33.65     ,35.56      ,42.38                ,45.43     ,34.65                   ,4.51 ,35.14               ,-3.06                     ,-7.52          ,35.89     ,35.68      ,33.20     ,35.02     ,35.54      ,42.99     ,46.29                ,18.82         ,27.30,-0.95      ,-4.14          ,-5.73                     ,33.30     ,36.52      ,35.25     ,44.36                ,23.67                   ,37.44   ,31.46                  ,-1.81          ,-3.38                     ,-8067.40  , 
GVA   ,-2.24      ,+31.68               ,47.53     ,375246   ,34.49    ,1.94B     ,34             ,-2.27                     ,27.91     ,51.27     ,-1.38,-99.88      ,0.68                   ,-38.81            ,31.63                  ,52.22                  ,Construction & Engineering                         ,NYSE    ,GRANITE CONSTRUCTION INC ,Construction & Engineering                  ,0.52    ,48.98         ,47.48 ,200     ,430061       ,361031      ,87.25                   ,103.94                 ,No        ,48.62 ,48.97 ,47.53 ,94.55                 ,501138        ,363469     ,74.88                    ,103.24                ,Yes               ,Industrials           ,1.10          ,48.98     ,47.52 ,200     ,482428      ,36.20                     ,77.78                  ,21.58M         ,No                  ,D  ,--       ,B-                 ,80.00          ,--                    ,20.00           ,--                     ,--              ,10                ,1.40              ,66.20M    ,2.51B  ,66.20M  ,39.63M            ,1.42    ,1.42      ,1.52      ,2.23        ,0.64      ,-0.94     ,1.15      ,18.50                       ,2.27    ,1257.31           ,-1.45 ,-6.73                  ,-6.21                      ,-3.87                  ,-9.76                   ,+55.18               ,+78.69               ,+24.48               ,+1.39     ,50.75        ,55.70    ,13.21                  ,48.28     ,40.16    ,99.32                   ,8.48                         ,-2.96   ,-0.36,-8.22                  ,-0.07                 ,-3.76                  ,-7.32                    ,-10.95               ,-9.93                ,+7.67             ,4               ,53.08     ,59.99   ,48.28       ,48.28   ,-7.36                ,1.44           ,-1.09    ,-0.73,-1.14                   ,-3.24                    ,-7.13                    ,-5.30                 ,+11.52               ,+67.10               ,+10.98               ,+3.94             ,55.70      ,62.18     ,48.28    ,48.28  ,1.45         ,9.00             ,-0.01         ,1.47              ,--                   ,34.49                    ,2.39            ,24.88        ,21.94                ,0.77     ,50.78     ,54.05     ,53.42      ,51.79     ,53.24      ,32.40                ,43.51     ,38.53                   ,0.12 ,55.91               ,-5.99                     ,-10.74         ,54.38     ,51.00      ,51.56     ,53.35     ,52.87      ,38.97     ,44.96                ,39.13         ,10.07,-1.04      ,-8.35          ,-8.27                     ,52.22     ,54.75      ,53.50     ,41.11                ,16.86                   ,21.38   ,48.54                  ,-5.88          ,-6.41                     ,-1939.65  , 
STL   ,-2.23      ,+104.88              ,24.15     ,1161313  ,23.08    ,3.35B     ,17             ,+1.23                     ,43.03     ,24.56     ,0.04 ,-79.55      ,15.38                  ,-6.67             ,15.60                  ,24.74                  ,Banks                                              ,NYSE    ,STERLING BANCORP         ,Regional Banks                              ,0.28    ,24.70         ,24.10 ,8100    ,2698955      ,1135756     ,43.03                   ,102.25                 ,No        ,24.70 ,24.70 ,24.15 ,80.07                 ,2171477       ,1351977    ,53.48                    ,85.90                 ,No                ,Financials            ,1.10          ,24.70     ,24.05 ,4700    ,2078906     ,20.08                     ,55.86                  ,66.31M         ,Yes                 ,C  ,--       ,B+                 ,33.33          ,66.67                 ,--              ,--                     ,--              ,6                 ,1.67              ,139.97M   ,532.54M,139.97M ,135.58M           ,1.07    ,1.07      ,0.60      ,1.36        ,0.72      ,0.58      ,0.52      ,5.00                        ,30.75   ,469.34            ,-0.55 ,-1.30                  ,-0.16                      ,+3.07                  ,+2.28                   ,+87.30               ,+217.43              ,+52.04               ,+1.05     ,24.75        ,25.85    ,1.15                   ,23.65     ,14.55    ,84.62                   ,2.22                         ,-2.23   ,0.00 ,+0.35                  ,-0.02                 ,-0.11                  ,+14.21                   ,+5.88                ,+9.12                ,+7.95             ,0               ,25.15     ,25.85   ,24.25       ,23.65   ,-9.50                ,0.55           ,-0.55    ,0.00 ,+0.30                   ,-0.04                    ,-0.46                    ,+0.55                 ,+61.23               ,+184.10              ,+39.62               ,+1.07             ,25.85      ,25.85     ,24.00    ,22.75  ,0.65         ,49.00            ,-0.10         ,0.98              ,--                   ,23.08                    ,3.06            ,--           ,18.14                ,6.29     ,24.49     ,24.18     ,22.12      ,24.55     ,22.89      ,51.62                ,53.86     ,22.70                   ,20.45,25.52               ,-0.35                     ,0.35           ,24.10     ,19.96      ,24.69     ,24.11     ,22.42      ,51.00     ,56.00                ,16.56         ,34.85,0.14       ,0.85           ,0.80                      ,24.74     ,23.07      ,23.88     ,54.27                ,16.25                   ,34.85   ,23.96                  ,-1.00          ,1.55                      ,-2599.59  , 
CPN   ,-2.21      ,-46.93               ,10.64     ,1907575  ,41.87    ,3.93B     ,22             ,-0.24                     ,33.36     ,11.14     ,-0.21,-95.10      ,--                     ,-21.52            ,21.10                  ,11.36                  ,Independent Power & Renewable Electricity Producers,NYSE    ,CALPINE CORP             ,Independent Power Producers & Energy Traders,--      ,10.88         ,10.64 ,13100   ,2984120      ,4788795     ,63.92                   ,39.83                  ,No        ,10.88 ,10.88 ,10.65 ,99.12                 ,3560481       ,4188318    ,53.58                    ,45.55                 ,No                ,Utilities             ,--            ,10.88     ,10.64 ,2300    ,3478987     ,45.17                     ,54.83                  ,32.66M         ,No                  ,C  ,--       ,B                  ,37.50          ,25.00                 ,37.50           ,--                     ,--              ,16                ,2.00              ,111.00M   ,6.96B  ,111.00M ,361.01M           ,0.26    ,0.26      ,0.64      ,0.52        ,2.31      ,0.03      ,0.42      ,36.22                       ,1.32    ,2934.65           ,-0.24 ,-1.06                  ,-4.25                      ,-1.05                  ,-6.27                   ,-49.54               ,-38.11               ,-20.88               ,+1.04     ,11.24        ,12.00    ,5.19                   ,10.57     ,10.39    ,100.00                  ,5.56                         ,-2.21   ,0.00 ,-0.82                  ,-0.02                 ,-0.55                  ,-8.77                    ,-4.81                ,+5.02                ,+3.48             ,0               ,11.24     ,12.60   ,10.84       ,10.57   ,-0.25                ,0.24           ,-0.24    ,0.00 ,-0.03                   ,-0.48                    ,-4.77                    ,-0.73                 ,-25.78               ,-46.03               ,-6.17                ,+0.58             ,12.00      ,16.07     ,10.57    ,10.57  ,0.24         ,20.00            ,0.00          ,1.79              ,--                   ,41.87                    ,1.61            ,343.25       ,21.10                ,0.56     ,10.97     ,11.59     ,11.75      ,11.22     ,11.76      ,38.24                ,44.02     ,33.01                   ,4.90 ,12.19               ,-0.68                     ,-0.83          ,11.59     ,12.55      ,11.23     ,11.45     ,11.89      ,41.84     ,45.17                ,35.64         ,23.54,-0.15      ,-1.43          ,-0.79                     ,11.36     ,11.54      ,11.51     ,43.76                ,15.66                   ,28.98   ,10.54                  ,-0.83          ,-1.31                     ,-9590.75  , 
OCLR  ,-2.21      ,+218.67              ,9.535     ,8158149  ,28.77    ,1.59B     ,47             ,+5.97                     ,56.03     ,9.16      ,-0.12,-20.68      ,13.75                  ,2.59              ,13.26                  ,9.17                   ,Communications Equipment                           ,NASDAQ  ,OCLARO INC               ,Communications Equipment                    ,--      ,9.56          ,9.53  ,5400    ,14331957     ,6861483     ,56.92                   ,118.90                 ,No        ,9.75  ,9.88  ,9.54  ,68.94                 ,12329535      ,9543511    ,66.17                    ,85.48                 ,No                ,Information Technology,--            ,9.56      ,9.48  ,2000    ,11881361    ,52.64                     ,68.66                  ,126.97M        ,No                  ,C  ,--       ,B-                 ,80.00          ,10.00                 ,10.00           ,--                     ,--              ,10                ,1.30              ,8.58M     ,407.91M,8.58M   ,166.59M           ,0.33    ,0.08      ,-0.53     ,0.74        ,0.18      ,-1.40     ,-1.32     ,17.50                       ,2.10    ,241.51            ,-0.025,+0.845                 ,+4.20                      ,+0.6541                ,+2.79                   ,+455.81              ,+104.27              ,+69.66               ,+1.70     ,9.69         ,11.30    ,1.42                   ,8.02      ,3.86     ,86.25                   ,-5.47                        ,-0.26   ,+0.19,+0.725                 ,+0.13                 ,+0.1714                ,+7.34                    ,+6.82                ,-4.92                ,+16.28            ,15              ,9.69      ,11.30   ,9.11        ,8.02    ,-5.62                ,0.345          ,-0.215   ,+1.99,+0.539                  ,+0.3853                  ,+1.83                    ,+0.2596               ,+112.92              ,+554.79              ,+7.87                ,+10.28            ,11.30      ,11.30     ,8.02     ,8.02   ,0.40         ,27.00            ,-0.055        ,1.23              ,--                   ,123.23                   ,6.50            ,38.51        ,12.87                ,3.90     ,8.99      ,9.35      ,8.94       ,9.21      ,8.93       ,56.49                ,52.28     ,22.59                   ,79.32,10.39               ,-1.21                     ,0.47           ,9.31      ,7.90       ,9.01      ,9.25      ,8.74       ,51.91     ,52.38                ,15.11         ,73.56,-0.16      ,0.18           ,0.29                      ,9.17      ,9.03       ,9.21      ,52.06                ,30.63                   ,55.59   ,7.96                   ,-1.49          ,0.08                      ,4135.94   , 
DLTR  ,-2.15      ,+41.02               ,74.16     ,2518669  ,20.03    ,17.87B    ,123            ,+1.17                     ,37.51     ,75.66     ,-0.85,-91.79      ,8.20                   ,-22.09            ,12.86                  ,76.46                  ,Multiline Retail                                   ,NGM/NGS ,DOLLAR TREE INC          ,General Merchandise Stores                  ,--      ,75.70         ,74.14 ,100     ,2879343      ,2866131     ,87.47                   ,87.88                  ,Yes       ,75.79 ,75.84 ,74.17 ,96.15                 ,3638783       ,2951985    ,69.22                    ,85.32                 ,No                ,Consumer Discretionary,--            ,75.70     ,74.01 ,200     ,3485986     ,79.91                     ,72.25                  ,215.93M        ,No                  ,C  ,***      ,B+                 ,37.04          ,11.11                 ,40.74           ,7.41                   ,3.70            ,27                ,2.30              ,896.20M   ,20.72B ,896.20M ,236.07M           ,3.78    ,3.78      ,1.26      ,4.49        ,2.90      ,2.72      ,2.68      ,18.26                       ,4.33    ,--                ,-1.54 ,-4.81                  ,-1.00                      ,-3.40                  ,-1.72                   ,-9.15                ,+62.31               ,-15.31               ,+0.59     ,76.48        ,82.25    ,24.09                  ,73.45     ,72.55    ,91.80                   ,1.98                         ,-2.03   ,+0.09,-3.40                  ,-0.01                 ,-1.20                  ,-4.30                    ,-1.92                ,-13.02               ,+18.30            ,3               ,76.48     ,82.25   ,74.91       ,73.45   ,-1.46                ,1.68           ,-1.63    ,+0.12,+0.87                   ,-0.76                    ,-1.56                    ,-1.32                 ,-5.87                ,+71.11               ,-7.28                ,+5.67             ,82.25      ,99.93     ,73.45    ,72.89  ,1.83         ,9.00             ,-0.15         ,0.85              ,--                   ,20.03                    ,--              ,114.48       ,16.87                ,0.86     ,75.01     ,76.89     ,78.88      ,75.98     ,78.91      ,46.72                ,44.84     ,19.88                   ,8.21 ,79.97               ,-2.30                     ,-10.93         ,77.20     ,83.73      ,75.63     ,77.28     ,79.39      ,43.53     ,46.37                ,5.03          ,19.42,-0.71      ,-2.40          ,-8.57                     ,76.46     ,79.17      ,77.64     ,46.11                ,21.99                   ,18.07   ,72.96                  ,-5.84          ,-0.56                     ,-10687.18 , 
IGT   ,-2.15      ,0.00                 ,24.17     ,484669   ,23.55    ,4.97B     ,58             ,+2.35                     ,34.80     ,25.13     ,-0.77,-76.91      ,16.67                  ,-19.63            ,22.73                  ,25.88                  ,Hotels Restaurants & Leisure                       ,NYSE    ,INTL GAME TECHNOLOGY PLC ,Casinos & Gaming                            ,0.80    ,24.70         ,24.16 ,500     ,951957       ,1239282     ,50.91                   ,39.11                  ,No        ,24.70 ,24.77 ,24.17 ,48.13                 ,932769        ,854829     ,51.96                    ,56.70                 ,No                ,Consumer Discretionary,3.20          ,24.70     ,24.05 ,500     ,908155      ,50.72                     ,53.37                  ,22.83M         ,No                  ,A  ,--       ,--                 ,50.00          ,12.50                 ,37.50           ,--                     ,--              ,8                 ,1.88              ,264.21M   ,5.15B  ,264.21M ,201.03M           ,1.05    ,1.05      ,-0.39     ,2.23        ,0.49      ,1.16      ,1.49      ,5.50                        ,4.10    ,429.49            ,-0.53 ,-3.10                  ,-4.57                      ,-1.66                  ,-6.89                   ,0.00                 ,0.00                 ,+46.38               ,0.00      ,24.89        ,27.90    ,7.30                   ,23.05     ,15.46    ,83.33                   ,5.67                         ,-2.15   ,0.00 ,-1.35                  ,+0.02                 ,-1.46                  ,-6.31                    ,-3.21                ,+5.59                ,+7.93             ,6               ,24.89     ,28.15   ,24.20       ,23.05   ,-8.59                ,0.60           ,-0.53    ,0.00 ,+0.57                   ,-1.18                    ,-5.59                    ,-1.83                 ,+44.50               ,0.00                 ,+19.23               ,+1.75             ,27.90      ,32.07     ,23.35    ,23.05  ,0.72         ,20.00            ,-0.12         ,1.00              ,--                   ,23.55                    ,--              ,215.50       ,11.09                ,0.96     ,24.66     ,26.52     ,26.60      ,25.43     ,25.88      ,39.56                ,45.16     ,37.44                   ,23.09,29.20               ,-2.72                     ,-1.59          ,26.38     ,24.43      ,25.54     ,26.08     ,25.62      ,41.09     ,46.52                ,24.32         ,26.46,-0.54      ,-3.11          ,-0.72                     ,25.88     ,26.69      ,26.12     ,43.11                ,22.79                   ,23.32   ,22.56                  ,-3.03          ,-1.90                     ,-3065.50  , 
