Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                              ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change ,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap   ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap ,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
HUN   ,-1.36      ,+5.24                ,24.71     ,1944804   ,18.39    ,6.01B     ,30             ,+3.63                     ,70.25     ,23.37     ,0.69 ,-15.30      ,12.82                  ,36.71             ,23.79                  ,22.88                  ,Chemicals                                     ,NYSE    ,HUNTSMAN CORP            ,Diversified Chemicals                     ,0.50    ,25.07         ,24.71 ,3300    ,3735184      ,2834979     ,52.07                   ,68.60                  ,No        ,25.05 ,25.05 ,24.72 ,81.17                 ,3188044       ,2734135    ,61.00                    ,71.13                 ,No                ,Materials             ,2.00          ,25.07     ,24.66 ,600     ,3117877     ,40.79                     ,62.38                  ,89.77M         ,No                  ,A  ,****     ,B                  ,36.36          ,9.09                  ,45.45           ,9.09                   ,--              ,11                ,2.27              ,357.00M   ,9.66B  ,357.00M ,239.62M           ,1.36    ,1.36      ,0.38      ,1.81        ,1.31      ,0.53      ,1.51      ,7.00                        ,3.38    ,643.80            ,-0.36  ,+1.79                  ,+9.59                      ,+5.54                  ,+16.84                  ,+12.53               ,+82.32               ,+54.92               ,+2.63     ,25.22        ,25.22    ,0.17                   ,21.60     ,12.40    ,87.18                   ,-6.42                        ,-1.44   ,-0.02 ,+5.28                  ,+0.09                 ,+2.30                  ,+28.35                   ,+32.13               ,+16.75               ,+26.16            ,0               ,25.22     ,25.22   ,24.02       ,21.60   ,-12.26               ,0.34           ,-0.34    ,-0.08 ,+0.88                   ,+2.19                    ,+10.10                   ,+3.61                 ,+80.00               ,+35.12               ,+32.68               ,+3.76             ,25.22      ,25.22     ,22.02    ,18.93  ,0.39         ,88.00            ,-0.05         ,0.79              ,--                   ,18.39                    ,5.39            ,281.94       ,13.85                ,0.62     ,23.42     ,21.94     ,19.96      ,23.12     ,20.72      ,76.65                ,61.66     ,14.15                   ,84.70,24.67               ,2.69                      ,5.01           ,21.58     ,18.26      ,23.12     ,22.06     ,20.28      ,63.75     ,62.95                ,42.48         ,89.34,0.49       ,4.13           ,5.81                      ,22.88     ,20.66      ,21.76     ,65.87                ,35.04                   ,90.06   ,21.08                  ,1.99           ,4.06                      ,15675.89  , 
FNSR  ,-3.63      ,+4.23                ,27.11     ,3705005   ,23.99    ,3.14B     ,118            ,+0.11                     ,35.92     ,28.48     ,-1.12,-56.65      ,10.43                  ,-9.22             ,27.70                  ,28.89                  ,Communications Equipment                      ,NCM     ,FINISAR CORP             ,Communications Equipment                  ,--      ,28.18         ,27.11 ,1600    ,3185186      ,2867049     ,116.32                  ,129.23                 ,No        ,28.13 ,28.14 ,27.12 ,96.57                 ,5711994       ,3851554    ,64.86                    ,96.20                 ,No                ,Information Technology,--            ,28.18     ,26.99 ,2800    ,5373467     ,184.05                    ,68.95                  ,90.36M         ,No                  ,C  ,--       ,B                  ,75.00          ,16.67                 ,8.33            ,--                     ,--              ,12                ,1.33              ,35.19M    ,1.26B  ,35.19M  ,111.39M           ,1.17    ,0.32      ,0.11      ,2.07        ,1.09      ,-0.06     ,0.46      ,15.00                       ,2.79    ,94.27             ,-1.07  ,-6.85                  ,-2.46                      ,-2.44                  ,-8.15                   ,+26.21               ,+50.69               ,+99.05               ,+1.36     ,28.40        ,35.25    ,8.71                   ,25.61     ,15.21    ,89.57                   ,1.29                         ,-3.80   ,-0.05 ,-3.41                  ,-0.04                 ,-1.50                  ,-7.97                    ,-6.90                ,+0.75                ,+10.41            ,1               ,29.07     ,36.40   ,27.93       ,25.61   ,-11.78               ,1.03           ,-1.02    ,-0.18 ,+0.03                   ,-0.71                    ,-5.05                    ,-2.50                 ,+53.05               ,+111.01              ,+58.07               ,+6.63             ,35.25      ,36.85     ,27.67    ,25.61  ,1.15         ,14.00            ,-0.12         ,1.03              ,--                   ,88.06                    ,2.92            ,19.78        ,13.61                ,2.48     ,27.87     ,30.96     ,30.68      ,28.91     ,29.83      ,42.63                ,45.82     ,33.41                   ,43.35,34.91               ,-5.24                     ,-2.46          ,30.66     ,27.15      ,27.46     ,30.15     ,29.39      ,42.46     ,47.34                ,33.32         ,59.91,-1.17      ,-2.73          ,-1.16                     ,28.89     ,31.04      ,30.23     ,44.69                ,16.71                   ,53.01   ,22.87                  ,-7.36          ,-1.47                     ,-5510.86  , 
AKRX  ,-1.35      ,+2.48                ,24.05     ,695495    ,16.53    ,3.03B     ,32             ,+0.12                     ,62.21     ,23.34     ,0.64 ,-33.44      ,--                     ,3.84              ,19.46                  ,22.98                  ,Pharmaceuticals                               ,NASDAQ  ,AKORN INC                ,Pharmaceuticals                           ,--      ,24.35         ,24.04 ,200     ,2362486      ,1644377     ,29.44                   ,42.30                  ,No        ,24.38 ,25.00 ,24.05 ,67.10                 ,1797439       ,1747235    ,38.69                    ,39.81                 ,Yes               ,Health Care           ,--            ,24.35     ,24.05 ,400     ,2190160     ,45.61                     ,31.76                  ,57.25M         ,No                  ,D  ,--       ,B-                 ,31.25          ,12.50                 ,56.25           ,--                     ,--              ,16                ,2.25              ,184.24M   ,1.12B  ,184.24M ,124.45M           ,1.47    ,1.47      ,1.22      ,1.63        ,0.13      ,0.46      ,0.32      ,8.55                        ,16.50   ,480.36            ,-0.30  ,+3.80                  ,+5.97                      ,+1.65                  ,+12.09                  ,-52.76               ,+85.41               ,-30.38               ,+1.10     ,24.80        ,25.13    ,10.40                  ,21.64     ,17.61    ,100.00                  ,-3.99                        ,-1.23   ,+0.03 ,+1.92                  ,+0.06                 ,+1.42                  ,+7.27                    ,+11.54               ,-1.93                ,+25.58            ,28              ,25.13     ,25.13   ,24.21       ,20.00   ,-6.44                ,0.95           ,-0.33    ,+0.12 ,+0.03                   ,+1.37                    ,+6.19                    ,+2.63                 ,-6.65                ,+71.05               ,-22.70               ,+9.17             ,25.13      ,35.40     ,22.20    ,17.74  ,0.95         ,61.00            ,0.00          ,0.71              ,--                   ,16.53                    ,--              ,98.88        ,14.98                ,2.71     ,23.38     ,21.68     ,22.18      ,23.10     ,22.64      ,67.10                ,53.09     ,10.39                   ,66.56,24.60               ,1.37                      ,0.63           ,21.73     ,25.04      ,23.09     ,22.37     ,22.94      ,56.71     ,53.78                ,45.22         ,73.89,0.50       ,4.15           ,2.28                      ,22.98     ,21.50      ,22.32     ,58.01                ,27.53                   ,80.85   ,21.36                  ,-0.06          ,4.90                      ,885.46    , 
UBNT  ,-1.47      ,+1.48                ,50.18     ,289493    ,17.51    ,4.16B     ,36             ,-0.03                     ,43.57     ,50.66     ,-0.50,-78.48      ,10.34                  ,-1.72             ,26.46                  ,50.48                  ,Communications Equipment                      ,NASDAQ  ,UBIQUITI NETWORKS INC    ,Communications Equipment                  ,--      ,50.62         ,50.18 ,100     ,366866       ,531777      ,78.91                   ,54.44                  ,No        ,50.93 ,50.96 ,50.23 ,29.72                 ,516943        ,648135     ,56.00                    ,44.67                 ,No                ,Information Technology,--            ,50.62     ,50.09 ,300     ,530532      ,69.54                     ,54.57                  ,18.58M         ,No                  ,D  ,--       ,--                 ,18.18          ,9.09                  ,45.45           ,18.18                  ,9.09            ,11                ,2.91              ,213.62M   ,666.40M,213.62M ,82.23M            ,2.89    ,2.49      ,1.45      ,3.02        ,1.97      ,0.89      ,-0.12     ,9.04                        ,32.06   ,1240.96           ,-0.44  ,+0.75                  ,+0.28                      ,-3.95                  ,-7.46                   ,+65.43               ,+70.10               ,+23.28               ,+0.97     ,51.45        ,52.77    ,13.66                  ,46.49     ,32.06    ,89.66                   ,1.52                         ,-0.87   ,+0.31 ,-8.41                  ,-0.01                 ,+0.40                  ,-7.24                    ,-12.42               ,-12.19               ,+48.45            ,1               ,51.45     ,64.62   ,50.50       ,46.49   ,-18.03               ,0.78           ,-0.75    ,+0.61 ,-0.01                   ,+0.14                    ,+0.80                    ,-4.08                 ,+56.29               ,+278.67              ,-4.40                ,+31.49            ,52.77      ,64.62     ,49.75    ,46.49  ,0.87         ,10.00            ,-0.09         ,0.75              ,--                   ,20.33                    ,9.41            ,43.66        ,16.76                ,6.25     ,50.62     ,53.75     ,54.63      ,50.82     ,53.12      ,47.65                ,45.58     ,28.19                   ,21.52,52.55               ,2.66                      ,-8.23          ,54.51     ,51.62      ,50.94     ,52.48     ,52.81      ,43.18     ,46.17                ,20.46         ,34.24,-0.72      ,-12.55         ,-7.24                     ,50.48     ,55.23      ,52.84     ,44.16                ,18.61                   ,41.58   ,48.40                  ,2.24           ,-11.86                    ,-112.35   , 
STX   ,-1.56      ,+1.10                ,46.19     ,2005954   ,27.48    ,13.91B    ,100            ,+2.80                     ,49.95     ,46.13     ,-0.13,-36.35      ,24.58                  ,8.87              ,24.09                  ,46.47                  ,Technology Hardware Storage & Peripherals     ,NASDAQ  ,SEAGATE TECHNOLOGY PLC   ,Technology Hardware Storage & Peripherals ,2.52    ,47.12         ,46.19 ,600     ,4084934      ,4732885     ,49.11                   ,42.38                  ,Yes       ,46.92 ,47.04 ,46.21 ,92.21                 ,3892529       ,5155476    ,51.53                    ,38.91                 ,No                ,Information Technology,5.30          ,47.12     ,45.91 ,300     ,3936641     ,33.68                     ,50.96                  ,187.07M        ,No                  ,B  ,***      ,--                 ,20.00          ,--                    ,73.33           ,3.33                   ,3.33            ,30                ,2.70              ,248.00M   ,11.16B ,248.00M ,295.18M           ,1.71    ,0.82      ,5.26      ,4.48        ,4.52      ,4.81      ,6.49      ,14.06                       ,2.22    ,245.27            ,-0.93  ,-2.46                  ,+1.39                      ,+6.54                  ,+6.23                   ,-6.36                ,+107.29              ,+120.89              ,+1.82     ,47.38        ,49.79    ,2.75                   ,43.70     ,18.42    ,75.42                   ,-0.33                        ,-1.97   ,-0.20 ,+7.73                  ,+0.02                 ,+0.27                  ,+16.10                   ,+25.14               ,+22.13               ,+30.74            ,5               ,47.38     ,49.79   ,45.40       ,43.70   ,-27.49               ,0.85           ,-0.73    ,-0.42 ,+1.29                   ,+0.65                    ,+0.59                    ,+2.76                 ,+47.42               ,+60.07               ,+47.70               ,+5.92             ,49.65      ,49.79     ,44.28    ,35.54  ,1.13         ,87.00            ,-0.28         ,1.18              ,--                   ,57.46                    ,--              ,259.26       ,10.51                ,1.25     ,45.51     ,45.98     ,40.94      ,46.21     ,42.65      ,59.00                ,56.29     ,21.39                   ,63.65,48.82               ,-1.80                     ,7.09           ,44.56     ,37.19      ,46.04     ,45.22     ,41.76      ,54.40     ,58.19                ,11.42         ,66.02,-0.04      ,0.93           ,7.51                      ,46.47     ,42.21      ,44.69     ,57.53                ,26.91                   ,53.63   ,44.12                  ,-2.77          ,2.34                      ,4978.55   , 
CAL   ,-3.20      ,+0.08                ,26.36     ,257019    ,17.89    ,1.17B     ,46             ,+1.15                     ,32.75     ,27.66     ,-1.03,-83.33      ,12.12                  ,24.16             ,22.23                  ,28.46                  ,Specialty Retail                              ,NYSE    ,CALERES INC              ,Apparel Retail                            ,0.28    ,27.19         ,26.34 ,300     ,386803       ,319714      ,66.45                   ,80.39                  ,No        ,27.23 ,27.23 ,26.36 ,88.57                 ,539589        ,331780     ,47.63                    ,77.47                 ,No                ,Consumer Discretionary,1.00          ,27.19     ,26.24 ,100     ,516984      ,62.46                     ,49.72                  ,10.40M         ,Yes                 ,C  ,--       ,B                  ,42.86          ,14.29                 ,42.86           ,--                     ,--              ,7                 ,2.00              ,66.09M    ,2.58B  ,66.09M  ,42.96M            ,1.52    ,1.52      ,1.85      ,2.17        ,1.89      ,0.88      ,0.64      ,11.00                       ,2.55    ,214.95            ,-0.83  ,-4.05                  ,-4.45                      ,-2.26                  ,-9.78                   ,-16.26               ,+200.13              ,+23.06               ,+0.48     ,27.34        ,32.83    ,9.38                   ,25.23     ,21.27    ,87.88                   ,5.78                         ,-3.05   ,+0.04 ,-6.79                  ,-0.01                 ,-1.58                  ,-7.66                    ,-16.95               ,-8.58                ,+10.88            ,0               ,27.70     ,33.95   ,26.77       ,25.23   ,-4.97                ,0.87           ,-0.87    ,+0.15 ,+0.31                   ,-1.27                    ,-5.49                    ,-2.95                 ,+0.53                ,+66.51               ,+15.71               ,+4.76             ,32.83      ,36.61     ,26.05    ,25.23  ,0.99         ,5.00             ,-0.12         ,0.77              ,--                   ,17.89                    ,4.89            ,32.06        ,12.53                ,0.45     ,26.64     ,29.70     ,29.86      ,28.04     ,29.46      ,38.99                ,43.75     ,28.26                   ,16.67,32.38               ,-2.79                     ,-7.10          ,29.98     ,28.01      ,27.88     ,29.30     ,29.32      ,39.87     ,45.23                ,19.11         ,24.88,-0.91      ,-4.33          ,-5.42                     ,28.46     ,30.76      ,29.45     ,42.09                ,19.19                   ,25.88   ,24.53                  ,-3.97          ,-3.40                     ,2123.67   , 
TPIC  ,-4.80      ,0.00                 ,19.04     ,150202    ,38.30    ,617.05M   ,2              ,+2.65                     ,69.81     ,17.47     ,0.02 ,-23.36      ,37.46                  ,-10.94            ,15.52                  ,17.11                  ,Electrical Equipment                          ,NASDAQ  ,TPI COMPOSITES INC       ,Heavy Electrical Equipment                ,--      ,18.29         ,19.01 ,300     ,269096       ,165545      ,55.82                   ,90.73                  ,No        ,20.00 ,20.00 ,19.05 ,35.79                 ,126154        ,107393     ,119.06                   ,139.86                ,No                ,Industrials           ,--            ,18.29     ,18.47 ,300     ,124194      ,32.08                     ,120.94                 ,4.78M          ,No                  ,D  ,--       ,--                 ,33.33          ,66.67                 ,--              ,--                     ,--              ,6                 ,1.67              ,13.84M    ,754.88M,13.84M  ,33.74M            ,0.48    ,0.48      ,-0.41     ,0.64        ,-4.86     ,-3.04     ,-4.91     ,--                          ,1.83    ,112.67            ,+0.75  ,+1.15                  ,+6.89                      ,+1.02                  ,+2.46                   ,0.00                 ,0.00                 ,0.00                 ,0.00      ,18.94        ,19.30    ,3.30                   ,15.89     ,11.31    ,62.54                   ,-10.19                       ,+4.10   ,+1.71 ,+2.83                  ,+0.16                 ,+1.19                  ,+5.89                    ,+14.03               ,+15.03               ,-32.69            ,0               ,18.94     ,20.99   ,18.14       ,15.89   ,-7.16                ,0.96           ,-0.96    ,+9.35 ,+0.47                   ,+1.18                    ,+6.98                    ,+0.44                 ,0.00                 ,0.00                 ,-12.27               ,+3.61             ,19.30      ,23.30     ,15.89    ,15.31  ,1.54         ,62.00            ,-0.58         ,1.64              ,--                   ,38.30                    ,6.07            ,84.27        ,28.75                ,0.82     ,17.19     ,18.09     ,16.84      ,17.47     ,--         ,63.63                ,--        ,14.65                   ,76.64,18.59               ,0.53                      ,3.21           ,17.95     ,--         ,17.10     ,--        ,--         ,--        ,50.00                ,44.03         ,79.14,-0.26      ,0.25           ,2.87                      ,17.11     ,16.79      ,--        ,50.00                ,37.71                   ,71.72   ,15.63                  ,1.68           ,-0.80                     ,-249.99   , 
CSRA  ,-2.01      ,0.00                 ,29.23     ,573262    ,25.15    ,4.86B     ,51             ,+1.23                     ,46.98     ,29.34     ,-0.18,-47.62      ,10.45                  ,42.83             ,26.53                  ,29.04                  ,IT Services                                   ,NYSE    ,CSRA INC                 ,IT Consulting & Other Services            ,0.40    ,29.80         ,29.22 ,400     ,1076372      ,1238581     ,53.26                   ,46.28                  ,Yes       ,29.83 ,29.83 ,29.23 ,95.69                 ,1008990       ,1175152    ,56.82                    ,48.78                 ,No                ,Information Technology,1.30          ,29.80     ,29.16 ,300     ,1005195     ,41.66                     ,57.03                  ,31.73M         ,No                  ,D  ,*****    ,--                 ,--             ,--                    ,--              ,--                     ,--              ,0                 ,--                ,102.92M   ,4.25B  ,102.92M ,163.11M           ,1.18    ,0.53      ,1.81      ,2.01        ,2.13      ,--        ,--        ,--                          ,2.05    ,236.14            ,-0.57  ,-0.91                  ,+2.61                      ,+0.03                  ,-2.89                   ,0.00                 ,0.00                 ,+21.74               ,0.00      ,29.93        ,30.50    ,3.71                   ,28.14     ,21.95    ,89.55                   ,-0.04                        ,-1.91   ,+0.03 ,-2.79                  ,-0.01                 ,+0.62                  ,+0.10                    ,-6.41                ,-6.55                ,+81.51            ,0               ,29.93     ,33.54   ,29.35       ,28.14   ,-7.21                ,0.60           ,-0.60    ,+0.10 ,+0.36                   ,+0.76                    ,+2.12                    ,-0.89                 ,+22.62               ,0.00                 ,+17.82               ,+4.23             ,30.10      ,33.54     ,28.68    ,28.14  ,0.67         ,16.00            ,-0.07         ,1.08              ,--                   ,56.23                    ,--              ,3063.96      ,14.84                ,1.14     ,29.30     ,30.24     ,30.08      ,29.40     ,--         ,58.47                ,--        ,24.25                   ,52.38,29.82               ,-0.32                     ,-3.17          ,30.61     ,28.25      ,29.22     ,29.93     ,--         ,45.91     ,50.00                ,8.95          ,80.95,-0.32      ,-2.58          ,-2.24                     ,29.04     ,30.94      ,29.99     ,48.82                ,20.27                   ,87.19   ,28.26                  ,-0.71          ,-1.75                     ,5882.72   , 
GCI   ,-1.66      ,0.00                 ,8.27      ,328917    ,19.18    ,958.87M   ,22             ,+2.38                     ,51.13     ,8.22      ,-0.12,-35.71      ,6.98                   ,3.07              ,20.07                  ,8.11                   ,Media                                         ,NYSE    ,GANNETT CO INC           ,Publishing                                ,0.64    ,8.44          ,8.26  ,500     ,909288       ,1178020     ,36.17                   ,27.92                  ,No        ,8.41  ,8.47  ,8.27  ,88.19                 ,1113189       ,1144046    ,29.55                    ,28.75                 ,No                ,Consumer Discretionary,7.60          ,8.44      ,8.255 ,2200    ,1131041     ,30.17                     ,29.08                  ,7.49M          ,Yes                 ,B  ,--       ,--                 ,--             ,--                    ,--              ,--                     ,--              ,0                 ,--                ,52.71M    ,3.05B  ,52.71M  ,113.61M           ,0.44    ,0.44      ,1.25      ,0.94        ,1.83      ,2.39      ,--        ,--                          ,1.73    ,145.12            ,-0.17  ,-0.67                  ,+4.09                      ,-1.068                 ,-5.61                   ,0.00                 ,0.00                 ,-41.85               ,0.00      ,8.46         ,8.98     ,9.25                   ,7.85      ,7.30     ,93.02                   ,-1.58                        ,-2.01   ,-0.03 ,-1.41                  ,+0.01                 ,+0.2886                ,-11.23                   ,-11.34               ,-7.02                ,+5.50             ,4               ,8.46      ,10.21   ,8.19        ,7.85    ,-0.955               ,0.20           ,-0.14    ,-0.36 ,+0.196                  ,+0.3315                  ,+3.54                    ,-0.5018               ,-43.52               ,0.00                 ,-24.63               ,+2.00             ,8.50       ,17.72     ,8.08     ,7.85   ,0.215        ,7.00             ,-0.015        ,0.82              ,--                   ,19.18                    ,248.87          ,46.69        ,9.01                 ,0.31     ,8.18      ,8.74      ,9.26       ,8.26      ,9.27       ,64.20                ,42.36     ,16.78                   ,64.29,8.34                ,-0.04                     ,-1.75          ,8.90      ,10.63      ,8.14      ,8.64      ,--         ,42.66     ,43.48                ,13.26         ,76.98,-0.19      ,-1.37          ,-1.40                     ,8.11      ,9.18       ,8.77      ,44.89                ,21.91                   ,71.98   ,7.87                   ,0.03           ,-1.29                     ,389.36    , 
SLM   ,-1.22      ,0.00                 ,12.11     ,2253720   ,23.23    ,5.28B     ,8              ,+1.52                     ,53.74     ,12.01     ,0.05 ,-28.57      ,11.76                  ,16.68             ,11.95                  ,11.93                  ,Consumer Finance                              ,NASDAQ  ,SLM CORP                 ,Consumer Finance                          ,--      ,12.31         ,12.11 ,5400    ,3825371      ,3689965     ,58.92                   ,61.08                  ,No        ,12.26 ,12.26 ,12.12 ,99.18                 ,3355975       ,3442028    ,67.16                    ,65.48                 ,Yes               ,Financials            ,--            ,12.31     ,12.09 ,6600    ,3430269     ,43.42                     ,65.70                  ,46.30M         ,No                  ,C  ,--       ,--                 ,54.55          ,36.36                 ,9.09            ,--                     ,--              ,11                ,1.55              ,250.33M   ,1.14B  ,250.33M ,429.1M            ,0.53    ,0.53      ,0.59      ,0.69        ,0.42      ,0.58      ,0.45      ,10.00                       ,31.66   ,608.27            ,-0.20  ,-0.22                  ,+3.15                      ,+2.11                  ,+3.97                   ,+25.97               ,0.00                 ,+74.53               ,+1.34     ,12.39        ,12.51    ,0.34                   ,11.31     ,5.56     ,88.24                   ,-0.77                        ,-1.62   ,-0.05 ,+1.00                  ,+0.04                 ,+0.38                  ,+20.64                   ,+11.71               ,+19.07               ,+15.11            ,0               ,12.43     ,12.60   ,12.13       ,11.31   ,-6.53                ,0.15           ,-0.15    ,-0.41 ,+0.18                   ,+0.38                    ,+3.15                    ,+0.47                 ,+86.44               ,0.00                 ,+61.70               ,+1.48             ,12.43      ,12.60     ,11.32    ,10.71  ,0.17         ,66.00            ,-0.02         ,0.99              ,--                   ,23.23                    ,2.97            ,92.37        ,17.84                ,4.65     ,11.94     ,11.98     ,10.52      ,12.00     ,11.02      ,61.10                ,57.82     ,21.70                   ,71.43,12.49               ,0.40                      ,0.61           ,11.86     ,9.13       ,12.02     ,11.77     ,10.72      ,55.43     ,59.51                ,6.22          ,78.57,0.02       ,0.25           ,0.96                      ,11.93     ,11.20      ,11.63     ,58.07                ,24.57                   ,76.14   ,11.38                  ,0.16           ,0.47                      ,8596.18   , 
GCP   ,-1.21      ,0.00                 ,32.70     ,171724    ,32.55    ,2.36B     ,15             ,0.00                      ,53.80     ,32.78     ,1.04 ,-92.86      ,13.33                  ,1.28              ,43.68                  ,33.09                  ,Chemicals                                     ,NYSE    ,GCP APPLIED TECHNOLOGIES ,Specialty Chemicals                       ,--      ,33.20         ,32.65 ,700     ,431523       ,466226      ,39.79                   ,36.83                  ,No        ,33.10 ,33.35 ,32.75 ,75.98                 ,718629        ,501958     ,23.90                    ,34.21                 ,No                ,Materials             ,--            ,33.20     ,32.60 ,600     ,831522      ,26.31                     ,20.65                  ,14.35M         ,No                  ,C  ,--       ,--                 ,--             ,--                    ,--              ,--                     ,--              ,0                 ,--                ,73.80M    ,1.36B  ,73.80M  ,71.21M            ,1.02    ,1.02      ,0.57      ,1.53        ,1.90      ,1.56      ,--        ,--                          ,5.37    ,459.59            ,-0.50  ,+5.95                  ,+0.32                      ,+5.30                  ,+15.17                  ,0.00                 ,0.00                 ,+11.04               ,0.00      ,33.62        ,34.04    ,0.70                   ,30.75     ,19.51    ,86.67                   ,1.72                         ,-1.51   ,-0.10 ,+5.90                  ,-0.01                 ,+0.49                  ,+18.99                   ,+24.11               ,-5.89                ,+45.01            ,2               ,33.62     ,34.04   ,33.10       ,26.20   ,-13.09               ,0.65           ,-0.40    ,-0.30 ,0.00                    ,+0.11                    ,+1.51                    ,+4.37                 ,+64.67               ,0.00                 ,-9.95                ,+7.68             ,34.04      ,34.05     ,32.60    ,25.25  ,0.75         ,93.00            ,-0.10         ,1.39              ,--                   ,32.55                    ,--              ,-563.31      ,21.77                ,1.74     ,33.15     ,29.53     ,27.99      ,32.40     ,--         ,63.60                ,--        ,15.62                   ,7.14 ,34.01               ,2.20                      ,5.55           ,28.95     ,27.77      ,33.26     ,30.47     ,--         ,62.41     ,50.00                ,30.81         ,29.00,1.29       ,5.65           ,6.20                      ,33.09     ,28.43      ,30.07     ,65.42                ,29.54                   ,47.24   ,32.18                  ,-0.30          ,6.05                      ,69.11     , 
