Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                         ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                    ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change ,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap    ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap ,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
BG    ,-1.80      ,+9.50                ,79.95     ,633585    ,16.26    ,11.37B    ,119            ,+1.37                     ,49.16     ,80.31     ,0.97 ,-59.51      ,10.63                  ,7.13              ,29.81                  ,80.74                  ,Food Products                                 ,NYSE    ,BUNGE LTD                ,Agricultural Products                ,1.68    ,81.52         ,79.93 ,200     ,1452465      ,1134643     ,43.62                   ,55.84                  ,No        ,81.41 ,81.50 ,79.99 ,84.77                 ,1448149       ,1221073    ,43.75                    ,51.89                 ,No                ,Consumer Staples          ,2.10          ,81.52     ,79.76 ,300     ,1481477     ,32.61                     ,42.77                  ,116.95M        ,No                  ,A  ,****     ,--                 ,36.36          ,27.27                 ,36.36           ,--                     ,--              ,11                ,2.00              ,767.00M   ,42.68B ,767.00M ,139.51M           ,5.01    ,5.01      ,5.07      ,6.16        ,3.18      ,1.55      ,0.19      ,17.69                       ,1.75    ,1333.72           ,-1.58  ,-2.30                  ,+0.96                      ,+11.66                 ,+9.02                   ,+5.12                ,+30.95               ,+24.35               ,+1.03     ,81.72        ,82.66    ,1.16                   ,78.37     ,54.72    ,89.37                   ,0.83                         ,-1.93   ,-0.11  ,+7.08                  ,0.00                  ,+0.62                  ,+16.69                   ,+13.54               ,+20.61               ,+12.57            ,2               ,81.72     ,82.66   ,80.50       ,78.37   ,-25.04               ,1.56           ,-1.46    ,-0.13 ,+1.10                   ,+0.78                    ,+0.77                    ,+6.74                 ,+47.19               ,+17.62               ,+29.68               ,+4.13             ,82.26      ,82.66     ,79.38    ,67.20  ,1.74         ,82.00            ,-0.19         ,0.70              ,--                   ,16.26                    ,1.98            ,41.79        ,13.23                ,0.27     ,80.29     ,75.87     ,71.01      ,79.99     ,73.50      ,61.13                ,58.51     ,18.44                   ,40.49,82.38               ,-0.55                     ,6.72           ,74.89     ,67.33      ,80.61     ,77.11     ,72.47      ,58.12     ,61.03                ,9.64          ,58.74,1.36       ,11.26          ,9.29                      ,80.74     ,72.90      ,76.25     ,62.39                ,22.37                   ,54.91   ,79.10                  ,-1.00          ,12.32                     ,1449.36   , 
ABX   ,-1.50      ,+6.84                ,18.78     ,5940923   ,34.27    ,22.31B    ,52             ,+0.11                     ,46.59     ,19.00     ,0.16 ,-48.07      ,17.35                  ,-5.62             ,15.74                  ,18.69                  ,Metals & Mining                               ,NYSE    ,BARRICK GOLD CORP        ,Gold                                 ,0.12    ,19.19         ,18.77 ,6100    ,9354440      ,17090115    ,63.51                   ,34.76                  ,No        ,19.06 ,19.18 ,18.78 ,59.83                 ,13582115      ,16249388   ,43.74                    ,36.56                 ,No                ,Materials                 ,0.60          ,19.19     ,18.69 ,2300    ,14651536    ,81.75                     ,40.55                  ,180.51M        ,No                  ,NC ,*****    ,B-                 ,35.71          ,14.29                 ,46.43           ,--                     ,3.57            ,28                ,2.21              ,861.00M   ,8.56B  ,861.00M ,1.17B             ,0.56    ,0.56      ,-2.44     ,0.85        ,-2.50     ,-10.15    ,-0.54     ,2.00                        ,7.65    ,--                ,-0.42  ,+0.54                  ,+2.67                      ,+2.02                  ,+4.09                   ,+71.76               ,-52.88               ,+11.23               ,-0.21     ,19.22        ,19.77    ,4.29                   ,17.35     ,13.04    ,82.65                   ,0.93                         ,-2.16   ,-0.13  ,+2.78                  ,-0.03                 ,+0.53                  ,+11.75                   ,+20.27               ,+23.89               ,+11.39            ,12              ,19.77     ,20.78   ,18.92       ,17.35   ,-5.65                ,0.41           ,-0.28    ,-0.68 ,+0.02                   ,+0.50                    ,+2.83                    ,+0.75                 ,+42.39               ,-31.38               ,+9.54                ,+3.34             ,19.77      ,23.47     ,18.92    ,15.86  ,0.49         ,97.00            ,-0.09         ,1.47              ,--                   ,34.27                    ,3.56            ,75.52        ,22.61                ,2.61     ,19.20     ,18.79     ,17.16      ,18.95     ,17.99      ,54.13                ,52.44     ,22.01                   ,51.93,19.95               ,0.28                      ,2.39           ,18.48     ,18.21      ,18.95     ,18.51     ,17.86      ,52.21     ,53.83                ,2.04          ,63.53,0.15       ,0.30           ,3.21                      ,18.69     ,17.25      ,18.37     ,54.67                ,21.13                   ,73.19   ,17.43                  ,0.74           ,0.75                      ,-9075.75  , 
AKAM  ,-4.10      ,+6.80                ,60.58     ,4371008   ,35.44    ,10.99B    ,212            ,+1.02                     ,26.31     ,63.32     ,-0.58,-99.41      ,0.85                   ,-23.86            ,16.42                  ,63.65                  ,Internet Software & Services                  ,NGM/NGS ,AKAMAI TECHNOLOGIES INC  ,Internet Software & Services         ,--      ,63.44         ,60.58 ,200     ,1638650      ,2035267     ,266.74                  ,214.76                 ,Yes       ,63.17 ,64.07 ,60.60 ,92.77                 ,1514791       ,1896310    ,288.56                   ,230.50                ,No                ,Information Technology    ,--            ,63.44     ,60.55 ,300     ,1512187     ,211.33                    ,289.05                 ,103.79M        ,No                  ,C  ,****     ,B+                 ,50.00          ,8.33                  ,33.33           ,8.33                   ,--              ,24                ,2.00              ,316.13M   ,2.34B  ,316.13M ,173.19M           ,1.79    ,1.79      ,1.78      ,2.79        ,1.84      ,1.61      ,1.12      ,13.77                       ,13.51   ,360.56            ,-2.86  ,-2.24                  ,-0.34                      ,-0.47                  ,-3.72                   ,-12.37               ,+73.76               ,+14.69               ,+0.83     ,63.70        ,65.65    ,7.57                   ,62.51     ,47.80    ,99.15                   ,5.16                         ,-4.51   ,-0.27  ,-6.69                  ,-0.05                 ,-0.30                  ,-0.73                    ,-4.86                ,-6.15                ,+9.96             ,49              ,64.42     ,71.64   ,63.08       ,62.31   ,-12.75               ,3.49           ,-2.59    ,-0.43 ,+0.64                   ,-0.21                    ,-0.47                    ,-2.45                 ,+16.03               ,+82.95               ,+14.03               ,+7.39             ,65.65      ,71.64     ,62.51    ,61.54  ,3.52         ,19.00            ,-0.03         ,1.52              ,--                   ,35.44                    ,5.96            ,19.85        ,22.77                ,4.70     ,63.41     ,64.98     ,65.06      ,63.52     ,64.01      ,45.36                ,44.53     ,34.45                   ,0.59 ,65.51               ,0.06                      ,-6.98          ,65.77     ,60.50      ,63.71     ,64.43     ,63.57      ,39.21     ,48.87                ,37.92         ,17.92,-0.42      ,-8.12          ,-3.24                     ,63.65     ,66.02      ,64.51     ,46.23                ,15.51                   ,21.50   ,61.79                  ,-3.21          ,-5.15                     ,-5862.08  , 
SHOO  ,-1.16      ,+3.61                ,38.30     ,206694    ,19.11    ,2.32B     ,4              ,+1.28                     ,57.81     ,37.95     ,0.40 ,-30.09      ,21.43                  ,11.07             ,16.45                  ,37.84                  ,Textiles Apparel & Luxury Goods               ,NGM/NGS ,MADDEN STEVEN LTD        ,Footwear                             ,--      ,38.80         ,38.25 ,1200    ,382863       ,484482      ,53.99                   ,42.66                  ,No        ,38.75 ,38.85 ,38.35 ,90.37                 ,426811        ,485887     ,48.43                    ,42.54                 ,No                ,Consumer Discretionary    ,--            ,38.79     ,38.15 ,800     ,475986      ,68.35                     ,43.42                  ,14.57M         ,Yes                 ,C  ,--       ,B+                 ,41.67          ,8.33                  ,50.00           ,--                     ,--              ,12                ,2.08              ,121.27M   ,1.40B  ,121.27M ,59.88M            ,2.03    ,2.03      ,1.85      ,2.18        ,1.76      ,1.98      ,1.81      ,10.50                       ,8.64    ,441.22            ,-0.49  ,+0.45                  ,+2.52                      ,+2.47                  ,+6.51                   ,+0.53                ,+31.01               ,+8.86                ,+0.43     ,38.95        ,38.95    ,1.70                   ,36.42     ,31.68    ,78.57                   ,-0.88                        ,-1.26   ,-0.04  ,+3.55                  ,+0.02                 ,+0.98                  ,+6.81                    ,+8.53                ,+0.81                ,+17.09            ,2               ,38.95     ,38.95   ,38.07       ,36.42   ,-6.47                ,0.55           ,-0.45    ,-0.10 ,+0.49                   ,+0.95                    ,+2.60                    ,+2.37                 ,+6.74                ,+30.86               ,+6.44                ,+12.85            ,38.95      ,40.55     ,37.32    ,33.50  ,0.70         ,67.00            ,-0.15         ,0.82              ,--                   ,19.11                    ,5.09            ,--           ,17.83                ,1.66     ,37.99     ,36.62     ,36.50      ,37.81     ,36.67      ,67.86                ,53.88     ,12.49                   ,69.91,38.62               ,0.84                      ,2.80           ,36.47     ,35.85      ,37.96     ,37.16     ,36.52      ,55.45     ,55.14                ,28.35         ,81.98,0.40       ,3.55           ,3.04                      ,37.84     ,37.01      ,37.04     ,57.83                ,22.36                   ,80.15   ,37.05                  ,0.26           ,3.59                      ,625.20    , 
WNR   ,-1.87      ,+2.79                ,35.21     ,580017    ,28.94    ,3.90B     ,51             ,+1.82                     ,42.98     ,35.67     ,-0.34,-68.98      ,19.66                  ,21.14             ,22.04                  ,35.78                  ,Oil Gas & Consumable Fuels                    ,NYSE    ,WESTERN REFINING INC     ,Oil & Gas Refining & Marketing       ,1.52    ,35.88         ,35.21 ,200     ,1022266      ,2104014     ,56.74                   ,27.57                  ,No        ,35.88 ,35.96 ,35.22 ,61.67                 ,1203059       ,1151644    ,48.21                    ,50.36                 ,Yes               ,Energy                    ,4.20          ,35.88     ,35.03 ,100     ,1224637     ,64.02                     ,47.36                  ,35.95M         ,No                  ,NR ,--       ,B                  ,16.67          ,--                    ,83.33           ,--                     ,--              ,12                ,2.67              ,187.01M   ,7.74B  ,187.01M ,108.7M            ,1.24    ,1.24      ,4.28      ,1.78        ,5.61      ,2.79      ,3.71      ,10.00                       ,1.61    ,1085.40           ,-0.67  ,-1.43                  ,+0.28                      ,+1.91                  ,-0.78                   ,-24.12               ,+136.25              ,+79.51               ,+1.18     ,35.92        ,38.31    ,4.13                   ,34.27     ,18.14    ,80.34                   ,1.45                         ,-1.87   ,0.00   ,-3.21                  ,0.00                  ,-0.02                  ,+5.63                    ,-4.16                ,+2.94                ,+12.48            ,1               ,35.92     ,39.49   ,35.04       ,34.27   ,-16.89               ,0.75           ,-0.67    ,0.00  ,+0.64                   ,+0.10                    ,-0.06                    ,-0.28                 ,+22.37               ,+18.29               ,+48.70               ,+3.28             ,36.90      ,40.09     ,34.45    ,34.25  ,0.93         ,11.00            ,-0.18         ,1.24              ,--                   ,28.94                    ,12.41           ,83.85        ,20.17                ,0.50     ,35.52     ,36.20     ,34.71      ,35.80     ,34.84      ,50.51                ,50.72     ,23.92                   ,31.02,36.94               ,-1.18                     ,-3.23          ,36.11     ,30.12      ,35.72     ,35.98     ,34.30      ,47.55     ,52.15                ,17.91         ,42.34,-0.29      ,0.20           ,-1.97                     ,35.78     ,36.00      ,35.84     ,49.98                ,16.65                   ,38.43   ,34.62                  ,-0.68          ,0.87                      ,3187.88   , 
ENB   ,-1.58      ,+1.33                ,41.41     ,1760541   ,21.70    ,68.30B    ,86             ,+1.16                     ,50.78     ,41.31     ,-0.15,-38.25      ,4.05                   ,-12.41            ,18.15                  ,41.18                  ,Oil Gas & Consumable Fuels                    ,NYSE    ,ENBRIDGE INC             ,Oil & Gas Storage & Transportation   ,1.74    ,41.89         ,41.40 ,1000    ,4075726      ,4832957     ,43.20                   ,36.43                  ,No        ,42.07 ,42.12 ,41.41 ,44.03                 ,5570368       ,8023782    ,31.61                    ,21.94                 ,No                ,Energy                    ,4.20          ,41.89     ,41.38 ,1300    ,7702507     ,52.73                     ,22.86                  ,168.07M        ,No                  ,NC ,****     ,B+                 ,20.00          ,46.67                 ,33.33           ,--                     ,--              ,15                ,2.13              ,1.74B     ,26.07B ,1.74B   ,1.63B             ,1.93    ,1.93      ,-0.03     ,2.47        ,1.37      ,0.55      ,0.77      ,7.03                        ,4.52    ,3371.62           ,-0.48  ,-0.61                  ,+1.72                      ,-0.67                  ,-0.90                   ,-10.98               ,+26.62               ,+8.03                ,+0.61     ,42.04        ,42.33    ,3.65                   ,40.25     ,36.99    ,95.95                   ,-0.57                        ,-1.16   ,+0.18  ,-1.11                  ,+0.01                 ,+0.68                  ,-1.58                    ,+0.48                ,+0.58                ,+17.62            ,3               ,42.04     ,44.51   ,41.36       ,40.25   ,-4.39                ,0.71           ,-0.66    ,+0.43 ,+0.48                   ,+0.71                    ,+1.65                    ,-0.38                 ,+13.58               ,+1.96                ,+8.07                ,+2.74             ,42.04      ,45.77     ,40.47    ,40.25  ,0.75         ,23.00            ,-0.03         ,0.93              ,--                   ,21.70                    ,3.17            ,145.80       ,16.96                ,2.62     ,41.16     ,42.05     ,42.43      ,41.36     ,42.04      ,57.45                ,48.49     ,20.88                   ,61.75,41.99               ,0.45                      ,-1.14          ,42.25     ,42.25      ,41.17     ,41.79     ,42.04      ,48.08     ,49.60                ,6.33          ,78.22,-0.27      ,-0.87          ,-0.23                     ,41.18     ,42.22      ,41.88     ,50.01                ,18.40                   ,70.63   ,40.37                  ,0.23           ,-0.71                     ,-8044.10  , 
BETR  ,-2.88      ,0.00                 ,8.275     ,104225    ,23.64    ,653.17M   ,24             ,+1.47                     ,36.69     ,8.51      ,-0.35,-46.10      ,7.81                   ,-1.08             ,41.63                  ,8.52                   ,Food Products                                 ,NYSE    ,AMPLIFY SNACK BRANDS     ,Packaged Foods & Meats               ,--      ,8.51          ,8.27  ,900     ,322086       ,731643      ,32.36                   ,14.25                  ,No        ,8.52  ,8.5701,8.28  ,46.87                 ,667265        ,543613     ,15.62                    ,19.17                 ,No                ,Consumer Staples          ,--            ,8.51      ,8.25  ,600     ,644224      ,31.07                     ,16.18                  ,2.71M          ,No                  ,D  ,--       ,--                 ,36.36          ,9.09                  ,54.55           ,--                     ,--              ,11                ,2.18              ,27.29M    ,270.81M,27.29M  ,76.75M            ,0.36    ,0.36      ,0.13      ,0.45        ,0.07      ,--        ,--        ,22.50                       ,10.08   ,461.35            ,-0.235 ,-1.805                 ,-0.11                      ,-2.7722                ,-11.95                  ,0.00                 ,0.00                 ,-23.22               ,0.00      ,8.63         ,10.27    ,8.9599                 ,7.86      ,7.86     ,92.19                   ,0.26                         ,-2.76   ,+0.01  ,-0.725                 ,-0.02                 ,-0.2123                ,-24.57                   ,-3.41                ,+5.47                ,+81.28            ,1               ,8.63      ,11.35   ,8.33        ,7.86    ,-0.39                ,0.2951         ,-0.245   ,+0.12 ,+0.123                  ,-0.0093                  ,-2.43                    ,-1.1555               ,-39.21               ,0.00                 ,-40.82               ,+4.56             ,10.00      ,17.53     ,8.21     ,7.86   ,0.3201       ,17.00            ,-0.025        ,1.02              ,--                   ,23.64                    ,--              ,1131.68      ,19.12                ,2.41     ,8.36      ,9.52      ,10.73      ,8.64      ,10.25      ,43.96                ,39.00     ,27.65                   ,53.90,9.43                ,-1.41                     ,-0.94          ,9.65      ,12.60      ,8.30      ,9.30      ,--         ,37.52     ,40.04                ,33.97         ,58.38,-0.41      ,-1.78          ,-0.30                     ,8.52      ,9.89       ,9.50      ,39.38                ,13.63                   ,48.49   ,7.61                   ,-1.57          ,-1.12                     ,-73.60    , 
INCR  ,-1.37      ,0.00                 ,45.13     ,1961594   ,21.58    ,2.37B     ,15             ,-0.47                     ,48.13     ,44.91     ,-1.54,-35.71      ,7.14                   ,-3.62             ,34.58                  ,44.91                  ,Life Sciences Tools & Services                ,NASDAQ  ,INC RESEARCH HOLDINGS INC,Life Sciences Tools & Services       ,--      ,43.80         ,45.10 ,900     ,728958       ,554554      ,269.10                  ,353.72                 ,No        ,45.75 ,46.10 ,45.15 ,99.41                 ,803454        ,622178     ,244.15                   ,315.28                ,No                ,Health Care               ,--            ,43.80     ,45.05 ,2100    ,1058539     ,256.32                    ,185.31                 ,31.83M         ,No                  ,B  ,***      ,--                 ,--             ,--                    ,--              ,--                     ,--              ,0                 ,--                ,112.63M   ,1.03B  ,112.63M ,54M               ,2.03    ,2.03      ,1.95      ,2.66        ,-0.51     ,-0.81     ,-1.14     ,--                          ,10.93   ,151.52            ,+1.32  ,+0.58                  ,-2.47                      ,-5.01                  ,-12.21                  ,+33.83               ,0.00                 ,+0.32                ,+1.44     ,43.85        ,47.06    ,11.01                  ,42.65     ,36.70    ,92.86                   ,-1.11                        ,+3.03   ,+1.95  ,-7.78                  ,+0.03                 ,-1.00                  ,-10.26                   ,-16.73               ,-11.82               ,+43.41            ,5               ,44.45     ,56.87   ,42.87       ,40.85   ,-8.35                ,0.98           ,-0.62    ,+4.45 ,-0.21                   ,-1.11                    ,-2.24                    ,-6.09                 ,+9.12                ,0.00                 ,+0.05                ,+9.01             ,46.77      ,57.11     ,42.65    ,40.85  ,1.05         ,9.00             ,-0.08         ,0.93              ,--                   ,21.58                    ,--              ,161.16       ,16.46                ,2.30     ,44.18     ,49.32     ,49.22      ,45.49     ,48.39      ,36.54                ,45.62     ,26.65                   ,64.29,46.72               ,-0.45                     ,-6.73          ,49.78     ,46.62      ,44.63     ,47.81     ,48.25      ,43.49     ,43.66                ,10.47         ,38.74,-1.74      ,-8.63          ,-8.80                     ,44.91     ,50.00      ,48.13     ,40.15                ,21.60                   ,26.27   ,43.10                  ,0.43           ,-9.20                     ,-445.55   , 
LW    ,-1.18      ,0.00                 ,42.20     ,308626    ,19.69    ,6.23B     ,36             ,-0.09                     ,54.12     ,42.21     ,--   ,-59.22      ,4.46                   ,-5.44             ,47.42                  ,41.96                  ,Food Products                                 ,NYSE    ,LAMB WESTON HOLDINGS INC ,Packaged Foods & Meats               ,0.75    ,42.64         ,42.19 ,200     ,978521       ,2138664     ,31.54                   ,14.43                  ,No        ,42.70 ,42.73 ,42.20 ,78.24                 ,1376240       ,1350163    ,22.43                    ,22.86                 ,Yes               ,Consumer Staples          ,1.80          ,42.64     ,42.17 ,300     ,1314232     ,43.84                     ,23.48                  ,41.90M         ,No                  ,C  ,--       ,--                 ,--             ,--                    ,--              ,--                     ,--              ,0                 ,--                ,294.60M   ,2.99B  ,294.60M ,146.06M           ,2.17    ,--        ,--        ,2.26        ,--        ,--        ,--        ,--                          ,9.53    ,467.78            ,-0.44  ,+3.10                  ,+1.62                      ,+5.22                  ,+8.32                   ,0.00                 ,0.00                 ,0.00                 ,0.00      ,42.95        ,43.48    ,0.75                   ,39.53     ,28.75    ,95.54                   ,0.47                         ,-1.04   ,+0.06  ,+4.48                  ,-0.02                 ,+0.99                  ,+13.94                   ,+13.24               ,+17.66               ,0.00              ,1               ,43.28     ,43.48   ,42.52       ,39.07   ,-13.42               ,0.54           ,-0.50    ,+0.14 ,-0.04                   ,+0.68                    ,+2.37                    ,+3.27                 ,0.00                 ,0.00                 ,0.00                 ,0.00              ,43.48      ,43.48     ,42.22    ,35.81  ,0.56         ,88.00            ,-0.03         ,0.85              ,--                   ,--                       ,--              ,7.22         ,18.87                ,2.08     ,42.64     ,39.96     ,--         ,41.91     ,--         ,63.20                ,--        ,14.87                   ,40.78,43.69               ,2.69                      ,4.71           ,39.44     ,--         ,42.40     ,--        ,--         ,--        ,50.00                ,25.24         ,63.22,--         ,4.43           ,4.79                      ,41.96     ,--         ,--        ,50.00                ,24.92                   ,73.55   ,40.23                  ,1.98           ,5.28                      ,-940.28   , 
DM    ,-1.11      ,0.00                 ,31.25     ,105717    ,25.16    ,2.12B     ,10             ,+0.61                     ,49.81     ,31.25     ,-0.02,-36.36      ,37.50                  ,35.67             ,11.69                  ,31.16                  ,Oil Gas & Consumable Fuels                    ,NYSE    ,DOMINION MIDSTREAM PARTNE,Oil & Gas Storage & Transportation   ,1.04    ,31.45         ,31.20 ,100     ,120105       ,280888      ,88.02                   ,37.64                  ,No        ,31.60 ,31.75 ,31.30 ,29.21                 ,220985        ,209642     ,47.84                    ,50.43                 ,No                ,Energy                    ,3.30          ,31.45     ,30.95 ,500     ,213706      ,100.69                    ,49.47                  ,3.74M          ,No                  ,NC ,--       ,--                 ,57.14          ,28.57                 ,14.29           ,--                     ,--              ,14                ,1.57              ,224.20M   ,441.30M,224.20M ,67.25M            ,1.25    ,1.25      ,1.04      ,1.49        ,0.15      ,--        ,--        ,20.40                       ,23.59   ,--                ,-0.20  ,+0.10                  ,+0.92                      ,+3.23                  ,+0.36                   ,-13.28               ,0.00                 ,+9.91                ,+1.69     ,31.85        ,32.00    ,2.72                   ,29.90     ,23.17    ,62.50                   ,-0.12                        ,-0.64   ,+0.15  ,+1.35                  ,0.00                  ,+0.27                  ,+11.45                   ,+7.29                ,+21.87               ,+12.68            ,1               ,31.85     ,33.70   ,31.22       ,29.50   ,-7.78                ,0.50           ,-0.35    ,+0.48 ,+0.19                   ,+0.29                    ,+0.85                    ,+0.11                 ,+0.08                ,0.00                 ,+23.79               ,+3.96             ,32.00      ,34.47     ,30.55    ,29.27  ,0.80         ,75.00            ,-0.30         ,1.08              ,--                   ,25.16                    ,2.64            ,11.97        ,21.17                ,4.79     ,31.28     ,31.61     ,28.67      ,31.26     ,29.92      ,53.06                ,53.57     ,17.63                   ,63.64,31.76               ,-0.20                     ,1.45           ,31.36     ,27.60      ,31.21     ,30.97     ,29.62      ,52.23     ,54.15                ,5.07          ,68.17,-0.05      ,-1.10          ,1.90                      ,31.16     ,29.53      ,30.75     ,53.19                ,15.93                   ,63.51   ,30.56                  ,-0.20          ,-0.35                     ,1135.59   , 
RMP   ,-1.06      ,0.00                 ,25.17     ,146564    ,17.23    ,1.86B     ,12             ,+0.74                     ,52.39     ,25.11     ,0.15 ,-58.41      ,19.05                  ,-2.81             ,9.91                   ,25.10                  ,Oil Gas & Consumable Fuels                    ,NYSE    ,RICE MIDSTREAM PARTNERS L,Oil & Gas Storage & Transportation   ,1.00    ,25.31         ,25.17 ,100     ,293720       ,347908      ,49.90                   ,42.13                  ,No        ,25.44 ,25.51 ,25.20 ,59.21                 ,942413        ,483558     ,15.55                    ,30.31                 ,No                ,Energy                    ,4.00          ,25.31     ,25.09 ,100     ,874873      ,40.82                     ,16.75                  ,7.38M          ,No                  ,NC ,--       ,--                 ,--             ,--                    ,--              ,--                     ,--              ,0                 ,--                ,121.61M   ,201.62M,121.61M ,73.52M            ,1.47    ,1.47      ,0.76      ,1.43        ,0.02      ,--        ,--        ,--                          ,60.32   ,--                ,-0.14  ,+0.35                  ,+0.86                      ,+2.01                  ,+3.10                   ,+105.88              ,0.00                 ,+38.99               ,+1.25     ,25.75        ,26.42    ,0.91                   ,23.71     ,13.87    ,80.95                   ,0.48                         ,-0.55   ,+0.13  ,+0.25                  ,0.00                  ,+0.26                  ,+8.61                    ,+3.99                ,+15.33               ,+14.36            ,6               ,25.75     ,26.42   ,25.14       ,23.71   ,-11.22               ,0.34           ,-0.27    ,+0.51 ,+0.19                   ,+0.22                    ,+1.03                    ,+0.76                 ,+84.08               ,0.00                 ,+9.91                ,+11.64            ,26.42      ,26.42     ,24.28    ,22.48  ,0.42         ,52.00            ,-0.08         ,0.74              ,--                   ,17.23                    ,4.03            ,16.07        ,17.75                ,9.23     ,25.11     ,24.80     ,23.40      ,25.06     ,23.82      ,55.62                ,54.52     ,19.22                   ,41.59,26.08               ,0.47                      ,0.91           ,24.56     ,22.38      ,25.29     ,24.64     ,23.48      ,54.12     ,55.03                ,11.09         ,49.59,0.18       ,0.36           ,0.73                      ,25.10     ,23.59      ,24.48     ,55.02                ,24.02                   ,49.80   ,24.11                  ,0.19           ,0.81                      ,-441.41   , 
